Time	Tension	Length	Ia	II	
23.722	30.38265	0.3363097	63.91667	27.23931	
23.723	30.40521	0.3363098	63.93924	27.23705	
23.724	30.41973	0.3363098	63.95375	27.23561	
23.725	30.42379	0.3363099	63.95781	27.2352	
23.726	30.41613	0.3363099	63.95015	27.23598	
23.727	30.39611	0.33631	63.93013	27.23798	
23.728	30.36356	0.33631	63.89758	27.24124	
23.729	30.3187	0.33631	63.85273	27.24573	
23.73	30.30884	0.3363101	63.84285	27.24672	
23.731	30.32086	0.3363101	63.85489	27.24552	
23.732	30.34377	0.3363101	63.87779	27.24323	
23.733	30.36929	0.3363101	63.90332	27.24068	
23.734	30.39153	0.3363102	63.92555	27.23846	
23.735	30.4063	0.3363102	63.94032	27.23699	
23.736	30.41109	0.3363103	63.94511	27.23652	
23.737	30.40441	0.3363103	63.93843	27.23719	
23.738	30.38555	0.3363104	63.91957	27.23908	
23.739	30.35423	0.3363104	63.88824	27.24221	
23.74	30.31062	0.3363104	63.84464	27.24657	
23.741	30.30222	0.3363104	63.83625	27.24741	
23.742	30.31592	0.3363104	63.84994	27.24605	
23.743	30.34055	0.3363104	63.87457	27.24359	
23.744	30.36783	0.3363105	63.90185	27.24086	
23.745	30.39171	0.3363105	63.92574	27.23848	
23.746	30.40811	0.3363105	63.94213	27.23684	
23.747	30.41455	0.3363106	63.94856	27.2362	
23.748	30.40934	0.3363106	63.94336	27.23672	
23.749	30.39188	0.3363106	63.92589	27.23847	
23.75	30.36188	0.3363106	63.8959	27.24147	
23.751	30.31956	0.3363107	63.85358	27.24571	
23.752	30.30381	0.3363107	63.83783	27.24728	
23.753	30.31247	0.3363107	63.84649	27.24642	
23.754	30.33399	0.3363107	63.86802	27.24427	
23.755	30.35958	0.3363107	63.8936	27.24171	
23.756	30.38289	0.3363108	63.91692	27.23939	
23.757	30.39941	0.3363108	63.93343	27.23773	
23.758	30.40639	0.3363108	63.94041	27.23704	
23.759	30.4021	0.3363108	63.93612	27.23747	
23.76	30.38573	0.3363108	63.91975	27.23911	
23.761	30.35696	0.3363109	63.89098	27.24199	
23.762	30.31583	0.3363109	63.84985	27.2461	
23.763	30.30151	0.3363109	63.83553	27.24753	
23.764	30.31171	0.3363109	63.84573	27.24652	
23.765	30.33489	0.3363109	63.86891	27.2442	
23.766	30.36223	0.336311	63.89625	27.24147	
23.767	30.38715	0.336311	63.92117	27.23898	
23.768	30.40529	0.336311	63.9393	27.23717	
23.769	30.41386	0.336311	63.94788	27.23631	
23.77	30.41105	0.336311	63.94507	27.23659	
23.771	30.39607	0.336311	63.9301	27.23809	
23.772	30.36858	0.336311	63.9026	27.24084	
23.773	30.32868	0.336311	63.8627	27.24484	
23.774	30.30648	0.336311	63.84049	27.24705	
23.775	30.31121	0.3363111	63.84523	27.24658	
23.776	30.33095	0.3363111	63.86497	27.24461	
23.777	30.3563	0.3363111	63.89032	27.24208	
23.778	30.38041	0.3363111	63.91442	27.23967	
23.779	30.39852	0.3363111	63.93254	27.23786	
23.78	30.4076	0.3363112	63.94161	27.23696	
23.781	30.40563	0.3363112	63.93965	27.23715	
23.782	30.39167	0.3363112	63.9257	27.23855	
23.783	30.36534	0.3363112	63.89936	27.24118	
23.784	30.32664	0.3363112	63.86067	27.24505	
23.785	30.3058	0.3363112	63.83982	27.24713	
23.786	30.31203	0.3363112	63.84605	27.24651	
23.787	30.33337	0.3363112	63.86739	27.24438	
23.788	30.36041	0.3363112	63.89444	27.24168	
23.789	30.38618	0.3363112	63.9202	27.2391	
23.79	30.40591	0.3363112	63.93994	27.23713	
23.791	30.41648	0.3363112	63.9505	27.23607	
23.792	30.41599	0.3363112	63.95001	27.23612	
23.793	30.40343	0.3363112	63.93745	27.23737	
23.794	30.37841	0.3363112	63.91243	27.23988	
23.795	30.3409	0.3363112	63.87492	27.24362	
23.796	30.31168	0.3363112	63.8457	27.24655	
23.797	30.312	0.3363112	63.84602	27.24651	
23.798	30.32951	0.3363112	63.86353	27.24476	
23.799	30.35432	0.3363112	63.88834	27.24228	
23.8	30.37909	0.3363112	63.91311	27.23981	
23.801	30.39867	0.3363112	63.93269	27.23785	
23.802	30.40965	0.3363112	63.94367	27.23675	
23.803	30.40989	0.3363111	63.94392	27.23672	
23.804	30.39836	0.3363111	63.93237	27.23787	
23.805	30.37448	0.3363111	63.9085	27.24026	
23.806	30.33821	0.3363111	63.87223	27.24389	
23.807	30.31027	0.3363111	63.84429	27.24668	
23.808	30.31209	0.3363111	63.84611	27.2465	
23.809	30.33122	0.3363111	63.86524	27.24458	
23.81	30.35767	0.336311	63.89169	27.24194	
23.811	30.3841	0.336311	63.91812	27.23929	
23.812	30.40531	0.336311	63.93933	27.23717	
23.813	30.41787	0.336311	63.95189	27.23592	
23.814	30.41967	0.336311	63.95368	27.23573	
23.815	30.40954	0.336311	63.94357	27.23675	
23.816	30.38696	0.336311	63.92099	27.239	
23.817	30.35194	0.336311	63.88596	27.24251	
23.818	30.31516	0.336311	63.84918	27.24618	
23.819	30.31056	0.336311	63.84459	27.24664	
23.82	30.3255	0.336311	63.85952	27.24514	
23.821	30.34952	0.336311	63.88354	27.24274	
23.822	30.37477	0.336311	63.90879	27.24022	
23.823	30.39564	0.3363109	63.92966	27.23812	
23.824	30.40855	0.3363109	63.94257	27.23683	
23.825	30.41107	0.3363109	63.94509	27.23658	
23.826	30.40195	0.3363109	63.93597	27.23749	
23.827	30.38056	0.3363109	63.91457	27.23963	
23.828	30.34669	0.3363108	63.88071	27.24301	
23.829	30.3112	0.3363108	63.84523	27.24656	
23.83	30.30813	0.3363108	63.84215	27.24686	
23.831	30.3247	0.3363108	63.85872	27.2452	
23.832	30.35033	0.3363107	63.88435	27.24264	
23.833	30.37727	0.3363107	63.91129	27.23994	
23.834	30.39981	0.3363107	63.93383	27.23768	
23.835	30.41432	0.3363107	63.94834	27.23623	
23.836	30.41838	0.3363106	63.95239	27.23582	
23.837	30.41068	0.3363106	63.94471	27.23659	
23.838	30.39065	0.3363106	63.92467	27.23859	
23.839	30.35804	0.3363105	63.89206	27.24184	
23.84	30.31318	0.3363105	63.8472	27.24633	
23.841	30.30331	0.3363104	63.83733	27.24731	
23.842	30.31533	0.3363104	63.84935	27.24611	
23.843	30.33821	0.3363104	63.87223	27.24381	
23.844	30.36379	0.3363104	63.8978	27.24125	
23.845	30.38599	0.3363104	63.92001	27.23903	
23.846	30.4007	0.3363103	63.93472	27.23755	
23.847	30.40548	0.3363102	63.9395	27.23708	
23.848	30.3988	0.3363102	63.93282	27.23774	
23.849	30.37985	0.3363101	63.91387	27.23963	
23.85	30.34857	0.3363101	63.88259	27.24275	
23.851	30.30497	0.3363101	63.83899	27.24711	
23.852	30.29656	0.33631	63.83059	27.24794	
23.853	30.3102	0.33631	63.84422	27.24658	
23.854	30.33482	0.3363099	63.86884	27.24411	
23.855	30.3621	0.3363099	63.89612	27.24138	
23.856	30.38598	0.3363099	63.92001	27.23898	
23.857	30.4024	0.3363098	63.93643	27.23734	
23.858	30.40874	0.3363098	63.94277	27.2367	
23.859	30.40351	0.3363097	63.93753	27.23721	
23.86	30.38604	0.3363096	63.92006	27.23896	
23.861	30.35604	0.3363096	63.89006	27.24195	
23.862	30.31368	0.3363095	63.84771	27.24618	
23.863	30.29794	0.3363095	63.83195	27.24775	
23.864	30.30656	0.3363094	63.84058	27.24689	
23.865	30.32811	0.3363094	63.86213	27.24473	
23.866	30.35367	0.3363093	63.88769	27.24216	
23.867	30.37695	0.3363093	63.91097	27.23983	
23.868	30.39349	0.3363093	63.92751	27.23817	
23.869	30.40044	0.3363092	63.93446	27.23747	
23.87	30.39617	0.3363092	63.93019	27.2379	
23.871	30.37971	0.336309	63.91373	27.23953	
23.872	30.35094	0.336309	63.88496	27.2424	
23.873	30.30978	0.3363089	63.8438	27.24651	
23.874	30.29545	0.3363089	63.82947	27.24794	
23.875	30.30562	0.3363088	63.83965	27.24692	
23.876	30.32883	0.3363088	63.86285	27.24459	
23.877	30.35608	0.3363087	63.8901	27.24186	
23.878	30.38099	0.3363086	63.91502	27.23936	
23.879	30.3991	0.3363085	63.93312	27.23754	
23.88	30.40761	0.3363085	63.94163	27.23668	
23.881	30.40479	0.3363084	63.93881	27.23696	
23.882	30.38976	0.3363083	63.92377	27.23845	
23.883	30.36227	0.3363083	63.89628	27.2412	
23.884	30.32236	0.3363082	63.85638	27.24518	
23.885	30.3001	0.3363081	63.83412	27.2474	
23.886	30.30481	0.336308	63.83883	27.24692	
23.887	30.32451	0.336308	63.85854	27.24494	
23.888	30.3498	0.3363079	63.88383	27.2424	
23.889	30.37394	0.3363078	63.90797	27.23998	
23.89	30.39203	0.3363077	63.92605	27.23817	
23.891	30.40101	0.3363076	63.93504	27.23726	
23.892	30.39904	0.3363076	63.93306	27.23745	
23.893	30.38506	0.3363075	63.91908	27.23884	
23.894	30.35867	0.3363074	63.89269	27.24147	
23.895	30.31994	0.3363073	63.85397	27.24533	
23.896	30.29907	0.3363072	63.8331	27.24741	
23.897	30.30528	0.3363071	63.8393	27.24678	
23.898	30.32659	0.336307	63.86061	27.24464	
23.899	30.35354	0.3363069	63.88757	27.24193	
23.9	30.37928	0.3363068	63.9133	27.23935	
23.901	30.39896	0.3363067	63.93298	27.23737	
23.902	30.40952	0.3363066	63.94354	27.23631	
23.903	30.40901	0.3363065	63.94303	27.23635	
23.904	30.39639	0.3363064	63.93041	27.2376	
23.905	30.37134	0.3363063	63.90536	27.2401	
23.906	30.33384	0.3363062	63.86786	27.24384	
23.907	30.30459	0.3363062	63.83861	27.24676	
23.908	30.30485	0.336306	63.83887	27.24672	
23.909	30.32233	0.3363059	63.85636	27.24496	
23.91	30.34712	0.3363059	63.88115	27.24247	
23.911	30.37183	0.3363057	63.90585	27.23999	
23.912	30.39136	0.3363056	63.92538	27.23802	
23.913	30.40229	0.3363055	63.93631	27.23692	
23.914	30.40256	0.3363054	63.93658	27.23688	
23.915	30.39097	0.3363053	63.92499	27.23803	
23.916	30.36707	0.3363052	63.90108	27.24041	
23.917	30.33071	0.3363051	63.86473	27.24403	
23.918	30.30278	0.336305	63.8368	27.24681	
23.919	30.30455	0.3363048	63.83856	27.24663	
23.92	30.32362	0.3363047	63.85764	27.24471	
23.921	30.35007	0.3363046	63.88409	27.24205	
23.922	30.37642	0.3363045	63.91045	27.2394	
23.923	30.39761	0.3363044	63.93163	27.23728	
23.924	30.41009	0.3363042	63.9441	27.23602	
23.925	30.4118	0.3363041	63.94582	27.23583	
23.926	30.40163	0.336304	63.93565	27.23683	
23.927	30.37903	0.3363039	63.91305	27.23908	
23.928	30.34392	0.3363037	63.87794	27.24258	
23.929	30.30709	0.3363036	63.84111	27.24625	
23.93	30.3025	0.3363035	63.83652	27.2467	
23.931	30.31736	0.3363033	63.85139	27.24519	
23.932	30.34133	0.3363032	63.87535	27.24279	
23.933	30.36653	0.3363031	63.90055	27.24025	
23.934	30.38741	0.336303	63.92143	27.23816	
23.935	30.40024	0.3363028	63.93425	27.23685	
23.936	30.40271	0.3363027	63.93673	27.23659	
23.937	30.39355	0.3363025	63.92756	27.2375	
23.938	30.3721	0.3363024	63.90612	27.23963	
23.939	30.33821	0.3363023	63.87223	27.24301	
23.94	30.30265	0.3363021	63.83667	27.24655	
23.941	30.29956	0.336302	63.83358	27.24685	
23.942	30.31604	0.3363019	63.85006	27.24518	
23.943	30.34166	0.3363017	63.87568	27.2426	
23.944	30.36853	0.3363016	63.90254	27.2399	
23.945	30.39104	0.3363014	63.92506	27.23764	
23.946	30.40551	0.3363013	63.93953	27.23618	
23.947	30.40952	0.3363011	63.94354	27.23576	
23.948	30.40178	0.336301	63.9358	27.23652	
23.949	30.38165	0.3363008	63.91567	27.23852	
23.95	30.34905	0.3363007	63.88306	27.24176	
23.951	30.30412	0.3363005	63.83814	27.24624	
23.952	30.2942	0.3363003	63.82822	27.24721	
23.953	30.30615	0.3363002	63.84017	27.246	
23.954	30.32905	0.3363	63.86307	27.2437	
23.955	30.35455	0.3362999	63.88857	27.24113	
23.956	30.37668	0.3362997	63.9107	27.2389	
23.957	30.39137	0.3362996	63.92538	27.23742	
23.958	30.39611	0.3362994	63.93013	27.23693	
23.959	30.38935	0.3362992	63.92337	27.23759	
23.96	30.37036	0.336299	63.90438	27.23947	
23.961	30.33901	0.3362989	63.87304	27.24258	
23.962	30.29536	0.3362987	63.82938	27.24693	
23.963	30.28695	0.3362986	63.82097	27.24776	
23.964	30.30052	0.3362984	63.83453	27.24639	
23.965	30.3251	0.3362982	63.85912	27.24391	
23.966	30.35233	0.336298	63.88635	27.24117	
23.967	30.37612	0.3362978	63.91013	27.23877	
23.968	30.3925	0.3362977	63.92652	27.23712	
23.969	30.39877	0.3362975	63.93279	27.23647	
23.97	30.39355	0.3362973	63.92757	27.23698	
23.971	30.37598	0.3362971	63.91001	27.23871	
23.972	30.34595	0.3362969	63.87997	27.2417	
23.973	30.30355	0.3362968	63.83757	27.24592	
23.974	30.28776	0.3362966	63.82178	27.24748	
23.975	30.29632	0.3362964	63.83035	27.24661	
23.976	30.3178	0.3362962	63.85182	27.24444	
23.977	30.34336	0.3362961	63.87737	27.24187	
23.978	30.36654	0.3362958	63.90055	27.23953	
23.979	30.38301	0.3362957	63.91703	27.23786	
23.98	30.38989	0.3362955	63.92391	27.23715	
23.981	30.38556	0.3362953	63.91958	27.23757	
23.982	30.36913	0.3362951	63.90314	27.23919	
23.983	30.34026	0.3362949	63.87428	27.24206	
23.984	30.29909	0.3362947	63.83312	27.24616	
23.985	30.2847	0.3362945	63.81872	27.24758	
23.986	30.29483	0.3362943	63.82886	27.24655	
23.987	30.31798	0.3362941	63.852	27.24422	
23.988	30.34519	0.3362939	63.87921	27.24147	
23.989	30.37007	0.3362938	63.90409	27.23896	
23.99	30.38815	0.3362935	63.92216	27.23714	
23.991	30.39659	0.3362933	63.93061	27.23627	
23.992	30.39371	0.3362931	63.92773	27.23654	
23.993	30.37868	0.336293	63.9127	27.23803	
23.994	30.35112	0.3362927	63.88514	27.24076	
23.995	30.31121	0.3362926	63.84523	27.24474	
23.996	30.28892	0.3362924	63.82294	27.24694	
23.997	30.29353	0.3362921	63.82755	27.24646	
23.998	30.31321	0.3362919	63.84723	27.24447	
23.999	30.33852	0.3362918	63.87255	27.24192	
24	30.36254	0.3362915	63.89657	27.2395	
24.001	30.38063	0.3362913	63.91465	27.23767	
24.002	30.38961	0.3362912	63.92363	27.23675	
24.003	30.38755	0.3362909	63.92157	27.23693	
24.004	30.37353	0.3362907	63.90755	27.23832	
24.005	30.34711	0.3362905	63.88113	27.24093	
24.006	30.30835	0.3362903	63.84237	27.24479	
24.007	30.28745	0.3362901	63.82146	27.24686	
24.008	30.29362	0.3362899	63.82764	27.24622	
24.009	30.31487	0.3362896	63.84889	27.24407	
24.01	30.34186	0.3362894	63.87588	27.24136	
24.011	30.36753	0.3362892	63.90156	27.23876	
24.012	30.38724	0.336289	63.92126	27.23678	
24.013	30.39772	0.3362888	63.93173	27.2357	
24.014	30.39714	0.3362885	63.93116	27.23574	
24.015	30.38449	0.3362883	63.91851	27.23698	
24.016	30.35941	0.3362881	63.89343	27.23947	
24.017	30.32185	0.3362879	63.85587	27.2432	
24.018	30.29257	0.3362876	63.82659	27.24611	
24.019	30.29283	0.3362874	63.82685	27.24606	
24.02	30.31029	0.3362872	63.84431	27.24429	
24.021	30.33502	0.336287	63.86904	27.2418	
24.022	30.35973	0.3362868	63.89375	27.23931	
24.023	30.37922	0.3362865	63.91324	27.23733	
24.024	30.39013	0.3362863	63.92415	27.23622	
24.025	30.39034	0.3362861	63.92437	27.23617	
24.026	30.37872	0.3362858	63.91274	27.23731	
24.027	30.35476	0.3362856	63.88878	27.23968	
24.028	30.31844	0.3362854	63.85246	27.24329	
24.029	30.29048	0.3362852	63.8245	27.24607	
24.03	30.29222	0.3362849	63.82623	27.24587	
24.031	30.31129	0.3362847	63.84531	27.24394	
24.032	30.33769	0.3362845	63.87171	27.24128	
24.033	30.36404	0.3362843	63.89806	27.23862	
24.034	30.38517	0.336284	63.91919	27.23648	
24.035	30.39765	0.3362838	63.93167	27.23521	
24.036	30.39937	0.3362835	63.93339	27.23501	
24.037	30.38916	0.3362833	63.92318	27.23601	
24.038	30.36656	0.3362831	63.90058	27.23825	
24.039	30.33146	0.3362828	63.86547	27.24174	
24.04	30.29463	0.3362826	63.82865	27.2454	
24.041	30.29001	0.3362824	63.82404	27.24584	
24.042	30.30487	0.3362822	63.8389	27.24433	
24.043	30.32881	0.3362819	63.86283	27.24191	
24.044	30.35404	0.3362817	63.88806	27.23937	
24.045	30.37486	0.3362815	63.90888	27.23726	
24.046	30.38772	0.3362813	63.92174	27.23595	
24.047	30.3902	0.336281	63.92422	27.23568	
24.048	30.381	0.3362808	63.91502	27.23658	
24.049	30.35953	0.3362806	63.89354	27.2387	
24.05	30.32567	0.3362803	63.8597	27.24207	
24.051	30.29011	0.3362801	63.82413	27.2456	
24.052	30.28699	0.3362799	63.821	27.24589	
24.053	30.30347	0.3362796	63.8375	27.24421	
24.054	30.32907	0.3362794	63.86308	27.24163	
24.055	30.35596	0.3362792	63.88998	27.23892	
24.056	30.37848	0.3362789	63.91249	27.23664	
24.057	30.39294	0.3362787	63.92696	27.23517	
24.058	30.39695	0.3362785	63.93097	27.23475	
24.059	30.38921	0.3362782	63.92323	27.2355	
24.06	30.36908	0.336278	63.90309	27.23749	
24.061	30.33648	0.3362777	63.8705	27.24072	
24.062	30.29155	0.3362775	63.82556	27.24519	
24.063	30.28163	0.3362772	63.81565	27.24616	
24.064	30.29358	0.336277	63.82759	27.24494	
24.065	30.31647	0.3362767	63.85048	27.24262	
24.066	30.34197	0.3362765	63.87599	27.24005	
24.067	30.3641	0.3362763	63.89812	27.23781	
24.068	30.37882	0.336276	63.91284	27.23632	
24.069	30.38356	0.3362758	63.91758	27.23582	
24.07	30.37683	0.3362755	63.91084	27.23647	
24.071	30.35789	0.3362753	63.89191	27.23834	
24.072	30.32651	0.336275	63.86053	27.24145	
24.073	30.28289	0.3362748	63.81691	27.24579	
24.074	30.27447	0.3362746	63.80849	27.24661	
24.075	30.28809	0.3362744	63.82211	27.24522	
24.076	30.3127	0.3362741	63.84672	27.24274	
24.077	30.33993	0.3362739	63.87395	27.23999	
24.078	30.36374	0.3362736	63.89776	27.23759	
24.079	30.38012	0.3362734	63.91413	27.23593	
24.08	30.38644	0.3362731	63.92047	27.23527	
24.081	30.38122	0.3362729	63.91524	27.23576	
24.082	30.36371	0.3362727	63.89773	27.23749	
24.083	30.33366	0.3362724	63.86769	27.24047	
24.084	30.29129	0.3362722	63.82531	27.24468	
24.085	30.27556	0.3362719	63.80958	27.24624	
24.086	30.28411	0.3362717	63.81813	27.24535	
24.087	30.30561	0.3362714	63.83963	27.24318	
24.088	30.33119	0.3362712	63.86521	27.2406	
24.089	30.35442	0.336271	63.88844	27.23825	
24.09	30.37089	0.3362707	63.90491	27.23658	
24.091	30.37785	0.3362705	63.91187	27.23586	
24.092	30.37354	0.3362702	63.90756	27.23627	
24.093	30.35712	0.33627	63.89114	27.23789	
24.094	30.32827	0.3362697	63.86229	27.24074	
24.095	30.28713	0.3362695	63.82115	27.24484	
24.096	30.27278	0.3362693	63.8068	27.24625	
24.097	30.28294	0.336269	63.81696	27.2452	
24.098	30.30607	0.3362688	63.84009	27.24287	
24.099	30.33333	0.3362685	63.86735	27.24012	
24.1	30.35823	0.3362683	63.89225	27.2376	
24.101	30.37636	0.336268	63.91038	27.23576	
24.102	30.38485	0.3362678	63.91887	27.23489	
24.103	30.38202	0.3362676	63.91603	27.23515	
24.104	30.367	0.3362673	63.90102	27.23663	
24.105	30.33949	0.3362671	63.87351	27.23936	
24.106	30.29956	0.3362668	63.83358	27.24333	
24.107	30.27734	0.3362666	63.81136	27.24553	
24.108	30.282	0.3362663	63.81602	27.24503	
24.109	30.30169	0.3362661	63.83571	27.24304	
24.11	30.32702	0.3362659	63.86104	27.24048	
24.111	30.35114	0.3362657	63.88517	27.23805	
24.112	30.36918	0.3362654	63.9032	27.23622	
24.113	30.37817	0.3362651	63.9122	27.23529	
24.114	30.37619	0.3362649	63.91021	27.23547	
24.115	30.36218	0.3362646	63.89621	27.23684	
24.116	30.33583	0.3362644	63.86985	27.23945	
24.117	30.29709	0.3362641	63.8311	27.2433	
24.118	30.27622	0.3362639	63.81025	27.24536	
24.119	30.28241	0.3362636	63.81643	27.24472	
24.12	30.30373	0.3362634	63.83775	27.24256	
24.121	30.33072	0.3362631	63.86475	27.23984	
24.122	30.35647	0.3362629	63.8905	27.23724	
24.123	30.37616	0.3362626	63.91017	27.23524	
24.124	30.38667	0.3362623	63.92069	27.23417	
24.125	30.38619	0.3362621	63.92022	27.23419	
24.126	30.37355	0.3362618	63.90758	27.23542	
24.127	30.34851	0.3362616	63.88253	27.23791	
24.128	30.31102	0.3362614	63.84504	27.24163	
24.129	30.28174	0.3362611	63.81577	27.24453	
24.13	30.28201	0.3362608	63.81603	27.24448	
24.131	30.2995	0.3362606	63.83352	27.24271	
24.132	30.3243	0.3362603	63.85831	27.2402	
24.133	30.34907	0.3362601	63.88309	27.23771	
24.134	30.36857	0.3362598	63.90259	27.23573	
24.135	30.37954	0.3362596	63.91356	27.23461	
24.136	30.37982	0.3362594	63.91384	27.23455	
24.137	30.36823	0.3362591	63.90224	27.23569	
24.138	30.34433	0.3362589	63.87835	27.23805	
24.139	30.30801	0.3362586	63.84203	27.24166	
24.14	30.28008	0.3362584	63.8141	27.24442	
24.141	30.28188	0.3362581	63.8159	27.24422	
24.142	30.30101	0.3362579	63.83503	27.24229	
24.143	30.32741	0.3362576	63.86143	27.23962	
24.144	30.35382	0.3362574	63.88784	27.23695	
24.145	30.37501	0.3362571	63.90903	27.23481	
24.146	30.38749	0.3362568	63.9215	27.23353	
24.147	30.38926	0.3362566	63.92328	27.23333	
24.148	30.37912	0.3362564	63.91314	27.23432	
24.149	30.35654	0.3362561	63.89056	27.23656	
24.15	30.3215	0.3362559	63.85551	27.24004	
24.151	30.28464	0.3362556	63.81866	27.24369	
24.152	30.2801	0.3362554	63.81413	27.24412	
24.153	30.29499	0.3362551	63.82901	27.24261	
24.154	30.31895	0.3362548	63.85297	27.24019	
24.155	30.34418	0.3362546	63.8782	27.23764	
24.156	30.36506	0.3362543	63.89908	27.23553	
24.157	30.37794	0.3362541	63.91196	27.23421	
24.158	30.38047	0.3362539	63.91449	27.23393	
24.159	30.37133	0.3362536	63.90534	27.23483	
24.16	30.34984	0.3362533	63.88386	27.23694	
24.161	30.31601	0.3362531	63.85003	27.24031	
24.162	30.2805	0.3362528	63.81452	27.24383	
24.163	30.27737	0.3362525	63.81139	27.24411	
24.164	30.29391	0.3362523	63.82793	27.24244	
24.165	30.31956	0.336252	63.85358	27.23985	
24.166	30.34647	0.3362518	63.88049	27.23713	
24.167	30.36901	0.3362515	63.90303	27.23485	
24.168	30.38346	0.3362513	63.91749	27.23338	
24.169	30.38753	0.336251	63.92155	27.23295	
24.17	30.37981	0.3362508	63.91382	27.23369	
24.171	30.35969	0.3362505	63.89371	27.23568	
24.172	30.32714	0.3362502	63.86116	27.2389	
24.173	30.28223	0.3362499	63.81625	27.24337	
24.174	30.27236	0.3362497	63.80638	27.24433	
24.175	30.28435	0.3362494	63.81837	27.24311	
24.176	30.30726	0.3362492	63.84128	27.24079	
24.177	30.33281	0.3362489	63.86683	27.23821	
24.178	30.35493	0.3362486	63.88895	27.23597	
24.179	30.36967	0.3362484	63.90369	27.23447	
24.18	30.37445	0.3362481	63.90847	27.23396	
24.181	30.36771	0.3362478	63.90173	27.23461	
24.182	30.34879	0.3362476	63.88281	27.23647	
24.183	30.31746	0.3362473	63.85147	27.23958	
24.184	30.27388	0.3362471	63.8079	27.24392	
24.185	30.26551	0.3362468	63.79953	27.24473	
24.186	30.27914	0.3362466	63.81316	27.24334	
24.187	30.30374	0.3362463	63.83776	27.24085	
24.188	30.33101	0.336246	63.86504	27.2381	
24.189	30.35484	0.3362457	63.88885	27.23569	
24.19	30.37126	0.3362455	63.90528	27.23402	
24.191	30.3776	0.3362452	63.91162	27.23336	
24.192	30.37236	0.3362449	63.90638	27.23386	
24.193	30.35489	0.3362447	63.88891	27.23558	
24.194	30.32489	0.3362444	63.85891	27.23855	
24.195	30.28256	0.3362442	63.81658	27.24276	
24.196	30.26678	0.3362439	63.8008	27.24431	
24.197	30.27537	0.3362436	63.80939	27.24342	
24.198	30.29689	0.3362434	63.83091	27.24125	
24.199	30.32247	0.3362431	63.8565	27.23866	
24.2	30.34569	0.3362428	63.87971	27.23631	
24.201	30.36223	0.3362426	63.89625	27.23463	
24.202	30.36917	0.3362423	63.90319	27.23391	
24.203	30.3649	0.336242	63.89892	27.23431	
24.204	30.34847	0.3362418	63.88248	27.23593	
24.205	30.31963	0.3362415	63.85365	27.23878	
24.206	30.27852	0.3362412	63.81255	27.24287	
24.207	30.26419	0.3362409	63.79821	27.24427	
24.208	30.27432	0.3362406	63.80835	27.24323	
24.209	30.2975	0.3362404	63.83152	27.24089	
24.21	30.3248	0.3362401	63.85882	27.23813	
24.211	30.34968	0.3362398	63.8837	27.23561	
24.212	30.36778	0.3362395	63.9018	27.23377	
24.213	30.37631	0.3362393	63.91034	27.2329	
24.214	30.37349	0.336239	63.90751	27.23315	
24.215	30.35845	0.3362387	63.89247	27.23463	
24.216	30.33095	0.3362385	63.86497	27.23735	
24.217	30.291	0.3362382	63.82503	27.24131	
24.218	30.2688	0.3362379	63.80281	27.24351	
24.219	30.27349	0.3362376	63.80751	27.24301	
24.22	30.29319	0.3362374	63.82721	27.24102	
24.221	30.31853	0.3362371	63.85255	27.23845	
24.222	30.34263	0.3362368	63.87665	27.23602	
24.223	30.36073	0.3362366	63.89475	27.23418	
24.224	30.36971	0.3362363	63.90373	27.23326	
24.225	30.36773	0.336236	63.90174	27.23343	
24.226	30.35373	0.3362357	63.88775	27.2348	
24.227	30.32736	0.3362354	63.86138	27.2374	
24.228	30.28865	0.3362351	63.82267	27.24125	
24.229	30.26779	0.3362349	63.80181	27.24331	
24.23	30.27402	0.3362346	63.80804	27.24265	
24.231	30.29531	0.3362343	63.82933	27.2405	
24.232	30.32234	0.3362341	63.85636	27.23777	
24.233	30.3481	0.3362338	63.88212	27.23517	
24.234	30.36779	0.3362335	63.90181	27.23317	
24.235	30.37834	0.3362332	63.91236	27.23209	
24.236	30.37781	0.3362329	63.91183	27.23211	
24.237	30.36521	0.3362326	63.89923	27.23334	
24.238	30.34017	0.3362324	63.87419	27.23582	
24.239	30.30265	0.3362321	63.83667	27.23954	
24.24	30.27342	0.3362318	63.80743	27.24244	
24.241	30.27369	0.3362315	63.80771	27.24238	
24.242	30.29119	0.3362312	63.82521	27.2406	
24.243	30.31598	0.336231	63.85	27.23809	
24.244	30.34077	0.3362307	63.87479	27.23559	
24.245	30.36027	0.3362304	63.89429	27.23361	
24.246	30.37124	0.3362301	63.90526	27.23249	
24.247	30.3715	0.3362298	63.90552	27.23243	
24.248	30.35991	0.3362295	63.89394	27.23356	
24.249	30.33602	0.3362293	63.87004	27.23592	
24.25	30.29974	0.336229	63.83376	27.23952	
24.251	30.27178	0.3362287	63.80581	27.24229	
24.252	30.27356	0.3362284	63.80758	27.24208	
24.253	30.29264	0.3362281	63.82666	27.24014	
24.254	30.3191	0.3362278	63.85312	27.23747	
24.255	30.34549	0.3362275	63.87951	27.2348	
24.256	30.36668	0.3362273	63.9007	27.23266	
24.257	30.37922	0.336227	63.91324	27.23138	
24.258	30.38094	0.3362267	63.91496	27.23117	
24.259	30.3708	0.3362264	63.90482	27.23216	
24.26	30.34821	0.3362261	63.88223	27.23439	
24.261	30.31316	0.3362258	63.84718	27.23787	
