Time	Pos	
1.749	-0.1499999	
1.7495	-0.1499999	
1.75	-0.1499999	
1.7505	-0.1499999	
1.751	-0.1499999	
1.7515	-0.1499999	
1.752	-0.1499999	
1.7525	-0.1499999	
1.753	-0.1499999	
1.7535	-0.1499999	
1.754	-0.1499999	
1.7545	-0.1499999	
1.755	-0.1499999	
1.7555	-0.1499999	
1.756	-0.1499999	
1.7565	-0.1499999	
1.757	-0.1499999	
1.7575	-0.1499999	
1.758	-0.1499999	
1.7585	-0.1499999	
1.759	-0.1499999	
1.7595	-0.1499999	
1.76	-0.1499999	
1.7605	-0.1499999	
1.761	-0.1499999	
1.7615	-0.1499999	
1.762	-0.1499999	
1.7625	-0.1499999	
1.763	-0.1499999	
1.7635	-0.1499999	
1.764	-0.1499999	
1.7645	-0.1499999	
1.765	-0.1499999	
1.7655	-0.1499999	
1.766	-0.1499999	
1.7665	-0.1499999	
1.767	-0.1499999	
1.7675	-0.1499999	
1.768	-0.1499999	
1.7685	-0.1499999	
1.769	-0.1499999	
1.7695	-0.1499999	
1.77	-0.1499999	
1.7705	-0.1499999	
1.771	-0.1499999	
1.7715	-0.1499999	
1.772	-0.1499999	
1.7725	-0.1499999	
1.773	-0.1499999	
1.7735	-0.1499999	
1.774	-0.1499999	
1.7745	-0.1499999	
1.775	-0.1499999	
1.7755	-0.1499999	
1.776	-0.1499999	
1.7765	-0.1499999	
1.777	-0.1499999	
1.7775	-0.1499999	
1.778	-0.1499999	
1.7785	-0.1499999	
1.779	-0.1499999	
1.7795	-0.1499999	
1.78	-0.1499999	
1.7805	-0.1499999	
1.781	-0.1499999	
1.7815	-0.1499999	
1.782	-0.1499999	
1.7825	-0.1499999	
1.783	-0.1499999	
1.7835	-0.1499999	
1.784	-0.1499999	
1.7845	-0.1499999	
1.785	-0.1499999	
1.7855	-0.1499999	
1.786	-0.1499999	
1.7865	-0.1499999	
1.787	-0.1499999	
1.7875	-0.1499999	
1.788	-0.1499999	
1.7885	-0.1499999	
1.789	-0.1499999	
1.7895	-0.1499999	
1.79	-0.1499999	
1.7905	-0.1499999	
1.791	-0.1499999	
1.7915	-0.1499999	
1.792	-0.1499999	
1.7925	-0.1499999	
1.793	-0.1499999	
1.7935	-0.1499999	
1.794	-0.1499999	
1.7945	-0.1499999	
1.795	-0.1499999	
1.7955	-0.1499999	
1.796	-0.1499999	
1.7965	-0.1499999	
1.797	-0.1499999	
1.7975	-0.1499999	
1.798	-0.1499999	
1.7985	-0.1499999	
1.799	-0.1499999	
1.7995	-0.1499999	
1.8	-0.1499999	
1.8005	-0.1499999	
1.801	-0.1499999	
1.8015	-0.1499999	
1.802	-0.1499999	
1.8025	-0.1499999	
1.803	-0.1499999	
1.8035	-0.1499999	
1.804	-0.1499999	
1.8045	-0.1499999	
1.805	-0.1499999	
1.8055	-0.1499999	
1.806	-0.1499999	
1.8065	-0.1499999	
1.807	-0.1499999	
1.8075	-0.1499999	
1.808	-0.1499999	
1.8085	-0.1499999	
1.809	-0.1499999	
1.8095	-0.1499999	
1.81	-0.1499999	
1.8105	-0.1499999	
1.811	-0.1499999	
1.8115	-0.1499999	
1.812	-0.1499999	
1.8125	-0.1499999	
1.813	-0.1499999	
1.8135	-0.1499999	
1.814	-0.1499999	
1.8145	-0.1499999	
1.815	-0.1499999	
1.8155	-0.1499999	
1.816	-0.1499999	
1.8165	-0.1499999	
1.817	-0.1499999	
1.8175	-0.1499999	
1.818	-0.1499999	
1.8185	-0.1499999	
1.819	-0.1499999	
1.8195	-0.1499999	
1.82	-0.1499999	
1.8205	-0.1499999	
1.821	-0.1499999	
1.8215	-0.1499999	
1.822	-0.1499999	
1.8225	-0.1499999	
1.823	-0.1499999	
1.8235	-0.1499999	
1.824	-0.1499999	
1.8245	-0.1499999	
1.825	-0.1499999	
1.8255	-0.1499999	
1.826	-0.1499999	
1.8265	-0.1499999	
1.827	-0.1499999	
1.8275	-0.1499999	
1.828	-0.1499999	
1.8285	-0.1499999	
1.829	-0.1499999	
1.8295	-0.1499999	
1.83	-0.1499999	
1.8305	-0.1499999	
1.831	-0.1499999	
1.8315	-0.1499999	
1.832	-0.1499999	
1.8325	-0.1499999	
1.833	-0.1499999	
1.8335	-0.1499999	
1.834	-0.1499999	
1.8345	-0.1499999	
1.835	-0.1499999	
1.8355	-0.1499999	
1.836	-0.1499999	
1.8365	-0.1499999	
1.837	-0.1499999	
1.8375	-0.1499999	
1.838	-0.1499999	
1.8385	-0.1499999	
1.839	-0.1499999	
1.8395	-0.1499999	
1.84	-0.1499999	
1.8405	-0.1499999	
1.841	-0.1499999	
1.8415	-0.1499999	
1.842	-0.1499999	
1.8425	-0.1499999	
1.843	-0.1499999	
1.8435	-0.1499999	
1.844	-0.1499999	
1.8445	-0.1499999	
1.845	-0.1499999	
1.8455	-0.1499999	
1.846	-0.1499999	
1.8465	-0.1499999	
1.847	-0.1499999	
1.8475	-0.1499999	
1.848	-0.1499999	
1.8485	-0.1499999	
1.849	-0.1499999	
1.8495	-0.1499999	
1.85	-0.1499999	
1.8505	-0.1499999	
1.851	-0.1499999	
1.8515	-0.1499999	
1.852	-0.1499999	
1.8525	-0.1499999	
1.853	-0.1499999	
1.8535	-0.1499999	
1.854	-0.1499999	
1.8545	-0.1499999	
1.855	-0.1499999	
1.8555	-0.1499999	
1.856	-0.1499999	
1.8565	-0.1499999	
1.857	-0.1499999	
1.8575	-0.1499999	
1.858	-0.1499999	
1.8585	-0.1499999	
1.859	-0.1499999	
1.8595	-0.1499999	
1.86	-0.1499999	
1.8605	-0.1499999	
1.861	-0.1499999	
1.8615	-0.1499999	
1.862	-0.1499999	
1.8625	-0.1499999	
1.863	-0.1499999	
1.8635	-0.1499999	
1.864	-0.1499999	
1.8645	-0.1499999	
1.865	-0.1499999	
1.8655	-0.1499999	
1.866	-0.1499999	
1.8665	-0.1499999	
1.867	-0.1499999	
1.8675	-0.1499999	
1.868	-0.1499999	
1.8685	-0.1499999	
1.869	-0.1499999	
1.8695	-0.1499999	
1.87	-0.1499999	
1.8705	-0.1499999	
1.871	-0.1499999	
1.8715	-0.1499999	
1.872	-0.1499999	
1.8725	-0.1499999	
1.873	-0.1499999	
1.8735	-0.1499999	
1.874	-0.1499999	
1.8745	-0.1499999	
1.875	-0.1499999	
1.8755	-0.1499999	
1.876	-0.1499999	
1.8765	-0.1499999	
1.877	-0.1499999	
1.8775	-0.1499999	
1.878	-0.1499999	
1.8785	-0.1499999	
1.879	-0.1499999	
1.8795	-0.1499999	
1.88	-0.1499999	
1.8805	-0.1499999	
1.881	-0.1499999	
1.8815	-0.1499999	
1.882	-0.1499999	
1.8825	-0.1499999	
1.883	-0.1499999	
1.8835	-0.1499999	
1.884	-0.1499999	
1.8845	-0.1499999	
1.885	-0.1499999	
1.8855	-0.1499999	
1.886	-0.1499999	
1.8865	-0.1499999	
1.887	-0.1499999	
1.8875	-0.1499999	
1.888	-0.1499999	
1.8885	-0.1499999	
1.889	-0.1499999	
1.8895	-0.1499999	
1.89	-0.1499999	
1.8905	-0.1499999	
1.891	-0.1499999	
1.8915	-0.1499999	
1.892	-0.1499999	
1.8925	-0.1499999	
1.893	-0.1499999	
1.8935	-0.1499999	
1.894	-0.1499999	
1.8945	-0.1499999	
1.895	-0.1499999	
1.8955	-0.1499999	
1.896	-0.1499999	
1.8965	-0.1499999	
1.897	-0.1499999	
1.8975	-0.1499999	
1.898	-0.1499999	
1.8985	-0.1499999	
1.899	-0.1499999	
1.8995	-0.1499999	
1.9	-0.1499999	
1.9005	-0.1499999	
1.901	-0.1499999	
1.9015	-0.1499999	
1.902	-0.1499999	
1.9025	-0.1499999	
1.903	-0.1499999	
1.9035	-0.1499999	
1.904	-0.1499999	
1.9045	-0.1499999	
1.905	-0.1499999	
1.9055	-0.1499999	
1.906	-0.1499999	
1.9065	-0.1499999	
1.907	-0.1499999	
1.9075	-0.1499999	
1.908	-0.1499999	
1.9085	-0.1499999	
1.909	-0.1499999	
1.9095	-0.1499999	
1.91	-0.1499999	
1.9105	-0.1499999	
1.911	-0.1499999	
1.9115	-0.1499999	
1.912	-0.1499999	
1.9125	-0.1499999	
1.913	-0.1499999	
1.9135	-0.1499999	
1.914	-0.1499999	
1.9145	-0.1499999	
1.915	-0.1499999	
1.9155	-0.1499999	
1.916	-0.1499999	
1.9165	-0.1499999	
1.917	-0.1499999	
1.9175	-0.1499999	
1.918	-0.1499999	
1.9185	-0.1499999	
1.919	-0.1499999	
1.9195	-0.1499999	
1.92	-0.1499999	
1.9205	-0.1499999	
1.921	-0.1499999	
1.9215	-0.1499999	
1.922	-0.1499999	
1.9225	-0.1499999	
1.923	-0.1499999	
1.9235	-0.1499999	
1.924	-0.1499999	
1.9245	-0.1499999	
1.925	-0.1499999	
1.9255	-0.1499999	
1.926	-0.1499999	
1.9265	-0.1499999	
1.927	-0.1499999	
1.9275	-0.1499999	
1.928	-0.1499999	
1.9285	-0.1499999	
1.929	-0.1499999	
1.9295	-0.1499999	
1.93	-0.1499999	
1.9305	-0.1499999	
1.931	-0.1499999	
1.9315	-0.1499999	
1.932	-0.1499999	
1.9325	-0.1499999	
1.933	-0.1499999	
1.9335	-0.1499999	
1.934	-0.1499999	
1.9345	-0.1499999	
1.935	-0.1499999	
1.9355	-0.1499999	
1.936	-0.1499999	
1.9365	-0.1499999	
1.937	-0.1499999	
1.9375	-0.1499999	
1.938	-0.1499999	
1.9385	-0.1499999	
1.939	-0.1499999	
1.9395	-0.1499999	
1.94	-0.1499999	
1.9405	-0.1499999	
1.941	-0.1499999	
1.9415	-0.1499999	
1.942	-0.1499999	
1.9425	-0.1499999	
1.943	-0.1499999	
1.9435	-0.1499999	
1.944	-0.1499999	
1.9445	-0.1499999	
1.945	-0.1499999	
1.9455	-0.1499999	
1.946	-0.1499999	
1.9465	-0.1499999	
1.947	-0.1499999	
1.9475	-0.1499999	
1.948	-0.1499999	
1.9485	-0.1499999	
1.949	-0.1499999	
1.9495	-0.1499999	
1.95	-0.1499999	
1.9505	-0.1499999	
1.951	-0.1499999	
1.9515	-0.1499999	
1.952	-0.1499999	
1.9525	-0.1499999	
1.953	-0.1499999	
1.9535	-0.1499999	
1.954	-0.1499999	
1.9545	-0.1499999	
1.955	-0.1499999	
1.9555	-0.1499999	
1.956	-0.1499999	
1.9565	-0.1499999	
1.957	-0.1499999	
1.9575	-0.1499999	
1.958	-0.1499999	
1.9585	-0.1499999	
1.959	-0.1499999	
1.9595	-0.1499999	
1.96	-0.1499999	
1.9605	-0.1499999	
1.961	-0.1499999	
1.9615	-0.1499999	
1.962	-0.1499999	
1.9625	-0.1499999	
1.963	-0.1499999	
1.9635	-0.1499999	
1.964	-0.1499999	
1.9645	-0.1499999	
1.965	-0.1499999	
1.9655	-0.1499999	
1.966	-0.1499999	
1.9665	-0.1499999	
1.967	-0.1499999	
1.9675	-0.1499999	
1.968	-0.1499999	
1.9685	-0.1499999	
1.969	-0.1499999	
1.9695	-0.1499999	
1.97	-0.1499999	
1.9705	-0.1499999	
1.971	-0.1499999	
1.9715	-0.1499999	
1.972	-0.1499999	
1.9725	-0.1499999	
1.973	-0.1499999	
1.9735	-0.1499999	
1.974	-0.1499999	
1.9745	-0.1499999	
1.975	-0.1499999	
1.9755	-0.1499999	
1.976	-0.1499999	
1.9765	-0.1499999	
1.977	-0.1499999	
1.9775	-0.1499999	
1.978	-0.1499999	
1.9785	-0.1499999	
1.979	-0.1499999	
1.9795	-0.1499999	
1.98	-0.1499999	
1.9805	-0.1499999	
1.981	-0.1499999	
1.9815	-0.1499999	
1.982	-0.1499999	
1.9825	-0.1499999	
1.983	-0.1499999	
1.9835	-0.1499999	
1.984	-0.1499999	
1.9845	-0.1499999	
1.985	-0.1499999	
1.9855	-0.1499999	
1.986	-0.1499999	
1.9865	-0.1499999	
1.987	-0.1499999	
1.9875	-0.1499999	
1.988	-0.1499999	
1.9885	-0.1499999	
1.989	-0.1499999	
1.9895	-0.1499999	
1.99	-0.1499999	
1.9905	-0.1499999	
1.991	-0.1499999	
1.9915	-0.1499999	
1.992	-0.1499999	
1.9925	-0.1499999	
1.993	-0.1499999	
1.9935	-0.1499999	
1.994	-0.1499999	
1.9945	-0.1499999	
1.995	-0.1499999	
1.9955	-0.1499999	
1.996	-0.1499999	
1.9965	-0.1499999	
1.997	-0.1499999	
1.9975	-0.1499999	
1.998	-0.1499999	
1.9985	-0.1499999	
1.999	-0.1499999	
1.9995	-0.1499999	
2	-0.1499999	
2.0005	-0.1499999	
2.001	-0.1499999	
2.0015	-0.1499975	
2.002	-0.1499926	
2.0025	-0.1499852	
2.003	-0.1499755	
2.0035	-0.1499632	
2.004	-0.1499485	
2.0045	-0.1499314	
2.005	-0.1499117	
2.0055	-0.1498897	
2.006	-0.1498652	
2.0065	-0.1498382	
2.007	-0.1498088	
2.0075	-0.149777	
2.008	-0.1497426	
2.0085	-0.1497059	
2.009	-0.1496666	
2.0095	-0.1496249	
2.01	-0.1495808	
2.0105	-0.1495342	
2.011	-0.1494852	
2.0115	-0.1494337	
2.012	-0.1493798	
2.0125	-0.1493234	
2.013	-0.1492645	
2.0135	-0.1492033	
2.014	-0.1491395	
2.0145	-0.1490733	
2.015	-0.1490047	
2.0155	-0.1489336	
2.016	-0.14886	
2.0165	-0.148784	
2.017	-0.1487055	
2.0175	-0.1486246	
2.018	-0.1485413	
2.0185	-0.1484554	
2.019	-0.1483672	
2.0195	-0.1482764	
2.02	-0.1481833	
2.0205	-0.1480876	
2.021	-0.1479895	
2.0215	-0.147889	
2.022	-0.147786	
2.0225	-0.1476806	
2.023	-0.1475727	
2.0235	-0.1474623	
2.024	-0.1473495	
2.0245	-0.1472343	
2.025	-0.1471166	
2.0255	-0.1469964	
2.026	-0.1468738	
2.0265	-0.1467488	
2.027	-0.1466212	
2.0275	-0.1464913	
2.028	-0.1463588	
2.0285	-0.146224	
2.029	-0.1460867	
2.0295	-0.1459469	
2.03	-0.1458047	
2.0305	-0.14566	
2.031	-0.1455128	
2.0315	-0.1453633	
2.032	-0.1452112	
2.0325	-0.1450567	
2.033	-0.1448998	
2.0335	-0.1447404	
2.034	-0.1445786	
2.0345	-0.1444142	
2.035	-0.1442475	
2.0355	-0.1440783	
2.036	-0.1439066	
2.0365	-0.1437325	
2.037	-0.1435559	
2.0375	-0.1433769	
2.038	-0.1431954	
2.0385	-0.1430115	
2.039	-0.1428251	
2.0395	-0.1426363	
2.04	-0.142445	
2.0405	-0.1422513	
2.041	-0.1420551	
2.0415	-0.1418565	
2.042	-0.1416554	
2.0425	-0.1414518	
2.043	-0.1412458	
2.0435	-0.1410374	
2.044	-0.1408265	
2.0445	-0.1406132	
2.045	-0.1403974	
2.0455	-0.1401791	
2.046	-0.1399584	
2.0465	-0.1397352	
2.047	-0.1395096	
2.0475	-0.1392816	
2.048	-0.1390511	
2.0485	-0.1388181	
2.049	-0.1385827	
2.0495	-0.1383448	
2.05	-0.1381044	
2.0505	-0.1378617	
2.051	-0.1376164	
2.0515	-0.1373688	
2.052	-0.1371186	
2.0525	-0.136866	
2.053	-0.136611	
2.0535	-0.1363535	
2.054	-0.1360935	
2.0545	-0.1358311	
2.055	-0.1355663	
2.0555	-0.135299	
2.056	-0.1350292	
2.0565	-0.134757	
2.057	-0.1344823	
2.0575	-0.1342052	
2.058	-0.1339256	
2.0585	-0.1336436	
2.059	-0.1333591	
2.0595	-0.1330722	
2.06	-0.1327828	
2.0605	-0.132491	
2.061	-0.1321967	
2.0615	-0.1319	
2.062	-0.1316008	
2.0625	-0.1312992	
2.063	-0.1309951	
2.0635	-0.1306885	
2.064	-0.1303795	
2.0645	-0.1300681	
2.065	-0.1297542	
2.0655	-0.1294378	
2.066	-0.129119	
2.0665	-0.1287978	
2.067	-0.128474	
2.0675	-0.1281479	
2.068	-0.1278193	
2.0685	-0.1274882	
2.069	-0.1271547	
2.0695	-0.1268187	
2.07	-0.1264803	
2.0705	-0.1261394	
2.071	-0.1257961	
2.0715	-0.1254503	
2.072	-0.125102	
2.0725	-0.1247513	
2.073	-0.1243982	
2.0735	-0.1240426	
2.074	-0.1236845	
2.0745	-0.1233241	
2.075	-0.1229611	
2.0755	-0.1225957	
2.076	-0.1222278	
2.0765	-0.1218575	
2.077	-0.1214848	
2.0775	-0.1211095	
2.078	-0.1207319	
2.0785	-0.1203517	
2.079	-0.1199692	
2.0795	-0.1195841	
2.08	-0.1191967	
2.0805	-0.1188067	
2.081	-0.1184144	
2.0815	-0.1180195	
2.082	-0.1176222	
2.0825	-0.1172225	
2.083	-0.1168203	
2.0835	-0.1164156	
2.084	-0.1160086	
2.0845	-0.115599	
2.085	-0.115187	
2.0855	-0.1147726	
2.086	-0.1143557	
2.0865	-0.1139363	
2.087	-0.1135145	
2.0875	-0.1130902	
2.088	-0.1126635	
2.0885	-0.1122344	
2.089	-0.1118027	
2.0895	-0.1113687	
2.09	-0.1109321	
2.0905	-0.1104931	
2.091	-0.1100517	
2.0915	-0.1096078	
2.092	-0.1091615	
2.0925	-0.1087127	
2.093	-0.1082614	
2.0935	-0.1078077	
2.094	-0.1073516	
2.0945	-0.106893	
2.095	-0.1064319	
2.0955	-0.1059684	
2.096	-0.1055025	
2.0965	-0.1050341	
2.097	-0.1045632	
2.0975	-0.1040899	
2.098	-0.1036141	
2.0985	-0.1031359	
2.099	-0.1026552	
2.0995	-0.1021721	
2.1	-0.1016865	
2.1005	-0.1011985	
2.101	-0.100708	
2.1015	-0.1002151	
2.102	-0.09971967	
2.1025	-0.09922186	
2.103	-0.09872156	
2.1035	-0.09821883	
2.104	-0.09771362	
2.1045	-0.09720598	
2.105	-0.09669586	
2.1055	-0.09618331	
2.106	-0.09566828	
2.1065	-0.09515081	
2.107	-0.09463092	
2.1075	-0.09410854	
2.108	-0.09358373	
2.1085	-0.09305645	
2.109	-0.09252673	
2.1095	-0.09199453	
2.11	-0.0914599	
2.1105	-0.09092284	
2.111	-0.0903833	
2.1115	-0.08984133	
2.112	-0.08929687	
2.1125	-0.08874999	
2.113	-0.08820062	
2.1135	-0.08764883	
2.114	-0.0870946	
2.1145	-0.08653789	
2.115	-0.08597875	
2.1155	-0.08541714	
2.116	-0.08485308	
2.1165	-0.08428656	
2.117	-0.08371759	
2.1175	-0.0831462	
2.118	-0.08257233	
2.1185	-0.08199602	
2.119	-0.08141723	
2.1195	-0.08083602	
2.12	-0.08025232	
2.1205	-0.07966619	
2.121	-0.07907759	
2.1215	-0.07848655	
2.122	-0.07789307	
2.1225	-0.07729712	
2.123	-0.07669874	
2.1235	-0.07609788	
2.124	-0.07549458	
2.1245	-0.07488881	
2.125	-0.0742806	
2.1255	-0.07366996	
2.126	-0.07305685	
2.1265	-0.0724413	
2.127	-0.07182327	
2.1275	-0.07120281	
2.128	-0.07057986	
2.1285	-0.06995449	
2.129	-0.06932669	
2.1295	-0.0686964	
2.13	-0.06806369	
2.1305	-0.06742849	
2.131	-0.06679087	
2.1315	-0.06615076	
2.132	-0.06550822	
2.1325	-0.06486326	
2.133	-0.0642158	
2.1335	-0.06356592	
2.134	-0.06291356	
2.1345	-0.06225877	
2.135	-0.0616015	
2.1355	-0.06094179	
2.136	-0.06027966	
2.1365	-0.05961504	
2.137	-0.05894799	
2.1375	-0.05827847	
2.138	-0.05760651	
2.1385	-0.05693207	
2.139	-0.0562552	
2.1395	-0.05557585	
2.14	-0.05489407	
2.1405	-0.05420985	
2.141	-0.05352316	
2.1415	-0.05283403	
2.142	-0.05214243	
2.1425	-0.05144839	
2.143	-0.05075188	
2.1435	-0.05005293	
2.144	-0.04935155	
2.1445	-0.04864769	
2.145	-0.0479414	
2.1455	-0.04723263	
2.146	-0.04652143	
2.1465	-0.04580775	
2.147	-0.04509163	
2.1475	-0.04437309	
2.148	-0.04365206	
2.1485	-0.0429286	
2.149	-0.04220267	
2.1495	-0.0414743	
2.15	-0.04074345	
2.1505	-0.04001017	
2.151	-0.03927446	
2.1515	-0.03853627	
2.152	-0.03779564	
2.1525	-0.03705254	
2.153	-0.036307	
2.1535	-0.03555899	
2.154	-0.03480854	
2.1545	-0.03405562	
2.155	-0.03330026	
2.1555	-0.03254247	
2.156	-0.0317822	
2.1565	-0.0310195	
2.157	-0.03025432	
2.1575	-0.0294867	
2.158	-0.02871661	
2.1585	-0.02794409	
2.159	-0.02716913	
2.1595	-0.0263917	
2.16	-0.02561183	
2.1605	-0.02482948	
2.161	-0.02404471	
2.1615	-0.02325745	
2.162	-0.02246776	
2.1625	-0.02167564	
2.163	-0.02088103	
2.1635	-0.020084	
2.164	-0.01928449	
2.1645	-0.01848254	
2.165	-0.01767812	
2.1655	-0.01687126	
2.166	-0.01606197	
2.1665	-0.01525021	
2.167	-0.01443601	
2.1675	-0.01361933	
2.168	-0.01280022	
2.1685	-0.01197863	
2.169	-0.01115461	
2.1695	-0.01032815	
2.17	-0.009499217	
2.1705	-0.008667851	
2.171	-0.007834005	
2.1715	-0.006997728	
2.172	-0.006158972	
2.1725	-0.005317784	
2.173	-0.004474116	
2.1735	-0.003628016	
2.174	-0.002779484	
2.1745	-0.001928473	
2.175	-0.001075029	
2.1755	-0.0002191067	
2.176	0.0006392479	
2.1765	0.001500082	
2.177	0.002363348	
2.1775	0.003229046	
2.178	0.004097223	
2.1785	0.004967833	
2.179	0.005840922	
2.1795	0.006716442	
2.18	0.007594442	
2.1805	0.008474874	
2.181	0.009357739	
2.1815	0.01024308	
2.182	0.01113086	
2.1825	0.01202111	
2.183	0.0129138	
2.1835	0.01380897	
2.184	0.01470656	
2.1845	0.01560659	
2.185	0.0165091	
2.1855	0.01741407	
2.186	0.01832149	
2.1865	0.01923135	
2.187	0.02014365	
2.1875	0.02105842	
2.188	0.02197564	
2.1885	0.02289531	
2.189	0.02381745	
2.1895	0.02474203	
2.19	0.02566905	
2.1905	0.02659853	
2.191	0.02753046	
2.1915	0.02846484	
2.192	0.02940168	
2.1925	0.03034098	
2.193	0.03128273	
2.1935	0.03222692	
2.194	0.03317356	
2.1945	0.03412266	
2.195	0.03507421	
2.1955	0.03602822	
2.196	0.03698469	
2.1965	0.03794361	
2.197	0.03890498	
2.1975	0.03986879	
2.198	0.04083505	
2.1985	0.04180377	
2.199	0.04277494	
2.1995	0.04374857	
2.2	0.04472466	
2.2005	0.0457032	
2.201	0.04668417	
2.2015	0.0476676	
2.202	0.04865349	
2.2025	0.04964183	
2.203	0.05063262	
2.2035	0.05162587	
2.204	0.05262158	
2.2045	0.05361972	
2.205	0.05462031	
2.2055	0.05562336	
2.206	0.05662887	
2.2065	0.05763683	
2.207	0.05864725	
2.2075	0.05966013	
2.208	0.06067545	
2.2085	0.06169322	
2.209	0.06271344	
2.2095	0.0637361	
2.21	0.06476124	
2.2105	0.06578882	
2.211	0.06681886	
2.2115	0.06785136	
2.212	0.06888628	
2.2125	0.06992366	
2.213	0.0709635	
2.2135	0.0720058	
2.214	0.07305055	
2.2145	0.07409776	
2.215	0.07514742	
2.2155	0.07619952	
2.216	0.07725406	
2.2165	0.07831107	
2.217	0.07937053	
2.2175	0.08043244	
2.218	0.08149682	
2.2185	0.08256365	
2.219	0.08363293	
2.2195	0.08470464	
2.22	0.08577882	
2.2205	0.08685544	
2.221	0.08793452	
2.2215	0.08901607	
2.222	0.09010006	
2.2225	0.09118651	
2.223	0.09227539	
2.2235	0.09336673	
2.224	0.09446052	
2.2245	0.09555677	
2.225	0.09665547	
2.2255	0.09775663	
2.226	0.09886025	
2.2265	0.0999663	
2.227	0.1010748	
2.2275	0.1021857	
2.228	0.1032992	
2.2285	0.104415	
2.229	0.1055334	
2.2295	0.1066541	
2.23	0.1077774	
2.2305	0.1089031	
2.231	0.1100312	
2.2315	0.1111618	
2.232	0.1122948	
2.2325	0.1134303	
2.233	0.1145682	
2.2335	0.1157086	
2.234	0.1168515	
2.2345	0.1179968	
2.235	0.1191445	
2.2355	0.1202947	
2.236	0.1214474	
2.2365	0.1226025	
2.237	0.1237601	
2.2375	0.1249201	
2.238	0.1260825	
2.2385	0.1272475	
2.239	0.1284148	
2.2395	0.1295847	
2.24	0.1307569	
2.2405	0.1319317	
2.241	0.1331089	
2.2415	0.1342885	
2.242	0.1354706	
2.2425	0.1366551	
2.243	0.1378421	
2.2435	0.1390315	
2.244	0.1402234	
2.2445	0.1414178	
2.245	0.1426146	
2.2455	0.1438138	
2.246	0.1450155	
2.2465	0.1462197	
2.247	0.1474263	
2.2475	0.1486354	
2.248	0.1498469	
2.2485	0.1510609	
2.249	0.1508487	
2.2495	0.150639	
2.25	0.1504317	
2.2505	0.1502269	
2.251	0.1500245	
2.2515	0.1498246	
2.252	0.1496271	
2.2525	0.1494322	
2.253	0.1492396	
2.2535	0.1490495	
2.254	0.1488618	
2.2545	0.1486766	
2.255	0.1484939	
2.2555	0.1483136	
2.256	0.1481358	
2.2565	0.1479604	
2.257	0.1477874	
2.2575	0.147617	
2.258	0.1474489	
2.2585	0.1472833	
2.259	0.1471202	
2.2595	0.1469595	
2.26	0.1468013	
2.2605	0.1466456	
2.261	0.1464922	
2.2615	0.1463414	
2.262	0.146193	
2.2625	0.146047	
2.263	0.1459035	
2.2635	0.1457624	
2.264	0.1456238	
2.2645	0.1454877	
2.265	0.145354	
2.2655	0.1452228	
2.266	0.145094	
2.2665	0.1449676	
2.267	0.1448437	
2.2675	0.1447223	
2.268	0.1446033	
2.2685	0.1444868	
2.269	0.1443727	
2.2695	0.1442611	
2.27	0.1441519	
2.2705	0.1440452	
2.271	0.1439409	
2.2715	0.1438391	
2.272	0.1437398	
2.2725	0.1436429	
2.273	0.1435484	
2.2735	0.1434564	
2.274	0.1433668	
2.2745	0.1432797	
2.275	0.1431951	
2.2755	0.1431129	
2.276	0.1430332	
2.2765	0.1429559	
2.277	0.142881	
2.2775	0.1428087	
2.278	0.1427387	
2.2785	0.1426713	
2.279	0.1426062	
2.2795	0.1425437	
2.28	0.1424835	
2.2805	0.1424259	
2.281	0.1423706	
2.2815	0.1423179	
2.282	0.1422676	
2.2825	0.1422197	
2.283	0.1421743	
2.2835	0.1421314	
2.284	0.1420908	
2.2845	0.1420528	
2.285	0.1420172	
2.2855	0.1419841	
2.286	0.1419534	
2.2865	0.1419251	
2.287	0.1418993	
2.2875	0.141876	
2.288	0.1418551	
2.2885	0.1418367	
2.289	0.1418207	
2.2895	0.1418072	
2.29	0.1417961	
2.2905	0.1417875	
2.291	0.1417814	
2.2915	0.1417776	
2.292	0.1417764	
2.2925	0.1417776	
2.293	0.1417812	
2.2935	0.1417873	
2.294	0.1417959	
2.2945	0.1418069	
2.295	0.1418203	
2.2955	0.1418362	
2.296	0.1418546	
2.2965	0.1418754	
2.297	0.1418987	
2.2975	0.1419244	
2.298	0.1419526	
2.2985	0.1419832	
2.299	0.1420162	
2.2995	0.1420518	
2.3	0.1420898	
2.3005	0.1421302	
2.301	0.1421731	
2.3015	0.1422184	
2.302	0.1422662	
2.3025	0.1423164	
2.303	0.1423691	
2.3035	0.1424243	
2.304	0.1424819	
2.3045	0.1425419	
2.305	0.1426045	
2.3055	0.1426694	
2.306	0.1427368	
2.3065	0.1428066	
2.307	0.142879	
2.3075	0.1429537	
2.308	0.143031	
2.3085	0.1431106	
2.309	0.1431928	
2.3095	0.1432773	
2.31	0.1433644	
2.3105	0.1434538	
2.311	0.1435458	
2.3115	0.1436402	
2.312	0.143737	
2.3125	0.1438363	
2.313	0.143938	
2.3135	0.1440422	
2.314	0.1441489	
2.3145	0.144258	
2.315	0.1443695	
2.3155	0.1444836	
2.316	0.1446	
2.3165	0.1447189	
2.317	0.1448403	
2.3175	0.1449641	
2.318	0.1450904	
2.3185	0.1452191	
2.319	0.1453503	
2.3195	0.1454839	
2.32	0.14562	
2.3205	0.1457585	
2.321	0.1458995	
