Time	C	A	B	Soma	DistalExcitation	DistalInhibition	ProximalInhibition	
0.0616	-0.04227209	-0.05052472	-0.04755235	-0.05360563	-0.05973065	-0.06	-0.06	
0.0618	-0.04245913	-0.05058017	-0.04766038	-0.05360989	-0.05974178	-0.06	-0.06	
0.062	-0.04264522	-0.05063631	-0.04776834	-0.05361558	-0.05975245	-0.06	-0.06	
0.0622	-0.04283035	-0.05069313	-0.04787621	-0.05362269	-0.05976266	-0.06	-0.06	
0.0624	-0.0430145	-0.0507506	-0.04798397	-0.05363119	-0.05977244	-0.06	-0.06	
0.0626	-0.04319768	-0.05080873	-0.04809162	-0.05364105	-0.0597818	-0.06	-0.06	
0.0628	-0.04337986	-0.05086748	-0.04819915	-0.05365225	-0.05979077	-0.06	-0.06	
0.063	-0.04356104	-0.05092683	-0.04830654	-0.05366477	-0.05979935	-0.06	-0.06	
0.0632	-0.04374122	-0.05098678	-0.04841379	-0.05367858	-0.05980758	-0.06	-0.06	
0.0634	-0.04392036	-0.0510473	-0.04852087	-0.05369366	-0.05981546	-0.06	-0.06	
0.0636	-0.04409849	-0.05110838	-0.04862779	-0.05370997	-0.05982301	-0.06	-0.06	
0.0638	-0.04427556	-0.05116998	-0.04873452	-0.0537275	-0.05983024	-0.06	-0.06	
0.064	-0.04445159	-0.05123211	-0.04884106	-0.05374622	-0.05983718	-0.06	-0.06	
0.0642	-0.04462656	-0.05129472	-0.04894738	-0.05376609	-0.05984382	-0.06	-0.06	
0.06439999	-0.04480045	-0.05135782	-0.04905349	-0.0537871	-0.05985018	-0.06	-0.06	
0.0646	-0.04497327	-0.05142137	-0.04915936	-0.05380922	-0.05985628	-0.06	-0.06	
0.0648	-0.04514501	-0.05148536	-0.04926498	-0.05383242	-0.05986213	-0.06	-0.06	
0.065	-0.04531565	-0.05154976	-0.04937034	-0.05385666	-0.05986773	-0.06	-0.06	
0.0652	-0.04548518	-0.05161455	-0.04947544	-0.05388193	-0.0598731	-0.06	-0.06	
0.0654	-0.04565361	-0.05167973	-0.04958024	-0.0539082	-0.05987824	-0.06	-0.06	
0.0656	-0.04582091	-0.05174525	-0.04968475	-0.05393542	-0.05988318	-0.06	-0.06	
0.0658	-0.0459871	-0.05181111	-0.04978895	-0.0539636	-0.05988791	-0.06	-0.06	
0.066	-0.04615214	-0.05187729	-0.04989282	-0.05399268	-0.05989245	-0.06	-0.06	
0.0662	-0.04631605	-0.05194376	-0.04999636	-0.05402265	-0.0598968	-0.06	-0.06	
0.0664	-0.0464788	-0.0520105	-0.05009955	-0.05405347	-0.05990097	-0.06	-0.06	
0.06659999	-0.0466404	-0.0520775	-0.05020238	-0.05408512	-0.05990496	-0.06	-0.06	
0.0668	-0.04680084	-0.05214474	-0.05030484	-0.05411758	-0.0599088	-0.06	-0.06	
0.067	-0.04696011	-0.05221219	-0.05040692	-0.05415081	-0.05991248	-0.06	-0.06	
0.0672	-0.04711821	-0.05227983	-0.0505086	-0.05418479	-0.059916	-0.06	-0.06	
0.0674	-0.04727513	-0.05234765	-0.05060987	-0.05421949	-0.05991938	-0.06	-0.06	
0.0676	-0.04743087	-0.05241563	-0.05071072	-0.05425488	-0.05992262	-0.06	-0.06	
0.0678	-0.04758542	-0.05248374	-0.05081115	-0.05429094	-0.05992573	-0.06	-0.06	
0.068	-0.04773877	-0.05255197	-0.05091112	-0.05432764	-0.05992872	-0.06	-0.06	
0.0682	-0.04789092	-0.0526203	-0.05101065	-0.05436496	-0.05993158	-0.06	-0.06	
0.0684	-0.04804187	-0.05268872	-0.05110972	-0.05440286	-0.05993432	-0.06	-0.06	
0.0686	-0.04819161	-0.0527572	-0.05120831	-0.05444133	-0.05993696	-0.06	-0.06	
0.06879999	-0.04834014	-0.05282572	-0.05130641	-0.05448034	-0.05993948	-0.06	-0.06	
0.069	-0.04848746	-0.05289426	-0.05140401	-0.05451987	-0.05994191	-0.06	-0.06	
0.0692	-0.04863355	-0.05296282	-0.05150112	-0.05455988	-0.05994423	-0.06	-0.06	
0.0694	-0.04877843	-0.05303137	-0.05159771	-0.05460036	-0.05994647	-0.06	-0.06	
0.0696	-0.04892208	-0.0530999	-0.05169377	-0.05464128	-0.0599486	-0.06	-0.06	
0.0698	-0.04906451	-0.05316838	-0.05178931	-0.05468261	-0.05995066	-0.06	-0.06	
0.07	-0.04920571	-0.0532368	-0.0518843	-0.05472435	-0.05995263	-0.06	-0.06	
0.0702	-0.04934567	-0.05330516	-0.05197873	-0.05476645	-0.05995452	-0.06	-0.06	
0.0704	-0.04948441	-0.05337342	-0.05207261	-0.0548089	-0.05995634	-0.06	-0.06	
0.0706	-0.04962191	-0.05344158	-0.05216593	-0.05485168	-0.05995809	-0.06	-0.06	
0.0708	-0.04975818	-0.05350961	-0.05225866	-0.05489476	-0.05995975	-0.06	-0.06	
0.07099999	-0.04989321	-0.05357752	-0.05235081	-0.05493813	-0.05996136	-0.06	-0.06	
0.0712	-0.05002701	-0.05364526	-0.05244237	-0.05498176	-0.0599629	-0.06	-0.06	
0.0714	-0.05015957	-0.05371285	-0.05253332	-0.05502564	-0.05996438	-0.06	-0.06	
0.0716	-0.05029089	-0.05378026	-0.05262368	-0.05506973	-0.0599658	-0.06	-0.06	
0.0718	-0.05042098	-0.05384747	-0.05271342	-0.05511403	-0.05996716	-0.06	-0.06	
0.072	-0.05054983	-0.05391448	-0.05280254	-0.05515851	-0.05996846	-0.06	-0.06	
0.0722	-0.05067745	-0.05398127	-0.05289103	-0.05520315	-0.05996972	-0.06	-0.06	
0.0724	-0.05080384	-0.05404784	-0.05297889	-0.05524794	-0.05997092	-0.06	-0.06	
0.0726	-0.05092899	-0.05411415	-0.05306612	-0.05529286	-0.05997208	-0.06	-0.06	
0.0728	-0.05105291	-0.05418021	-0.0531527	-0.05533788	-0.05997319	-0.06	-0.06	
0.073	-0.0511756	-0.054246	-0.05323863	-0.05538299	-0.05997425	-0.06	-0.06	
0.07319999	-0.05129706	-0.05431152	-0.05332391	-0.05542818	-0.05997528	-0.06	-0.06	
0.0734	-0.0514173	-0.05437675	-0.05340853	-0.05547342	-0.05997626	-0.06	-0.06	
0.0736	-0.05153631	-0.05444167	-0.05349249	-0.05551871	-0.0599772	-0.06	-0.06	
0.0738	-0.0516541	-0.05450629	-0.05357578	-0.05556402	-0.05997811	-0.06	-0.06	
0.074	-0.05177068	-0.05457058	-0.0536584	-0.05560934	-0.05997897	-0.06	-0.06	
0.0742	-0.05188604	-0.05463454	-0.05374034	-0.05565466	-0.0599798	-0.06	-0.06	
0.0744	-0.05200018	-0.05469817	-0.05382161	-0.05569996	-0.0599806	-0.06	-0.06	
0.0746	-0.05211312	-0.05476144	-0.05390219	-0.05574522	-0.05998137	-0.06	-0.06	
0.0748	-0.05222486	-0.05482435	-0.05398209	-0.05579044	-0.05998211	-0.06	-0.06	
0.075	-0.05233539	-0.0548869	-0.0540613	-0.05583559	-0.05998282	-0.06	-0.06	
0.0752	-0.05244473	-0.05494907	-0.05413982	-0.05588067	-0.0599835	-0.06	-0.06	
0.07539999	-0.05255288	-0.05501086	-0.05421764	-0.05592566	-0.05998415	-0.06	-0.06	
0.0756	-0.05265983	-0.05507227	-0.05429478	-0.05597055	-0.05998478	-0.06	-0.06	
0.0758	-0.0527656	-0.05513327	-0.05437121	-0.05601533	-0.05998538	-0.06	-0.06	
0.076	-0.0528702	-0.05519387	-0.05444695	-0.05605999	-0.05998596	-0.06	-0.06	
0.0762	-0.05297362	-0.05525406	-0.05452198	-0.05610451	-0.05998652	-0.06	-0.06	
0.0764	-0.05307588	-0.05531384	-0.05459631	-0.05614889	-0.05998705	-0.06	-0.06	
0.0766	-0.05317697	-0.05537318	-0.05466995	-0.05619312	-0.05998756	-0.06	-0.06	
0.0768	-0.05327689	-0.0554321	-0.05474287	-0.05623718	-0.05998805	-0.06	-0.06	
0.077	-0.05337568	-0.05549059	-0.0548151	-0.05628106	-0.05998852	-0.06	-0.06	
0.0772	-0.05347331	-0.05554863	-0.05488662	-0.05632475	-0.05998898	-0.06	-0.06	
0.0774	-0.0535698	-0.05560624	-0.05495744	-0.05636825	-0.05998942	-0.06	-0.06	
0.07759999	-0.05366516	-0.05566339	-0.05502755	-0.05641155	-0.05998983	-0.06	-0.06	
0.0778	-0.05375939	-0.05572008	-0.05509696	-0.05645464	-0.05999023	-0.06	-0.06	
0.078	-0.05385251	-0.05577632	-0.05516566	-0.05649751	-0.05999062	-0.06	-0.06	
0.0782	-0.0539445	-0.0558321	-0.05523366	-0.05654015	-0.05999099	-0.06	-0.06	
0.0784	-0.05403538	-0.05588742	-0.05530096	-0.05658255	-0.05999134	-0.06	-0.06	
0.0786	-0.05412517	-0.05594226	-0.05536756	-0.05662471	-0.05999169	-0.06	-0.06	
0.0788	-0.05421386	-0.05599663	-0.05543346	-0.05666662	-0.05999202	-0.06	-0.06	
0.079	-0.05430147	-0.05605053	-0.05549865	-0.05670828	-0.05999233	-0.06	-0.06	
0.0792	-0.05438799	-0.05610396	-0.05556315	-0.05674967	-0.05999263	-0.06	-0.06	
0.0794	-0.05447344	-0.05615689	-0.05562696	-0.0567908	-0.05999292	-0.06	-0.06	
0.0796	-0.05455783	-0.05620935	-0.05569007	-0.05683165	-0.0599932	-0.06	-0.06	
0.07979999	-0.05464115	-0.05626133	-0.05575248	-0.05687222	-0.05999347	-0.06	-0.06	
0.08	-0.05472343	-0.05631281	-0.05581421	-0.05691251	-0.05999373	-0.06	-0.06	
0.0802	-0.05480466	-0.05636381	-0.05587525	-0.05695251	-0.05999397	-0.06	-0.06	
0.0804	-0.05488485	-0.05641432	-0.0559356	-0.05699221	-0.05999421	-0.06	-0.06	
0.0806	-0.05496402	-0.05646435	-0.05599527	-0.05703161	-0.05999444	-0.06	-0.06	
0.0808	-0.05504217	-0.05651388	-0.05605426	-0.05707071	-0.05999466	-0.06	-0.06	
0.081	-0.05511931	-0.05656292	-0.05611257	-0.0571095	-0.05999487	-0.06	-0.06	
0.0812	-0.05519544	-0.05661146	-0.05617021	-0.05714799	-0.05999507	-0.06	-0.06	
0.0814	-0.05527058	-0.05665952	-0.05622717	-0.05718616	-0.05999526	-0.06	-0.06	
0.0816	-0.05534473	-0.05670707	-0.05628346	-0.05722401	-0.05999545	-0.06	-0.06	
0.0818	-0.0554179	-0.05675414	-0.05633909	-0.05726153	-0.05999563	-0.06	-0.06	
0.08199999	-0.0554901	-0.05680071	-0.05639406	-0.05729875	-0.0599958	-0.06	-0.06	
0.0822	-0.05556133	-0.05684679	-0.05644836	-0.05733563	-0.05999596	-0.06	-0.06	
0.0824	-0.05563161	-0.05689238	-0.05650202	-0.05737218	-0.05999612	-0.06	-0.06	
0.0826	-0.05570094	-0.05693748	-0.05655502	-0.0574084	-0.05999628	-0.06	-0.06	
0.0828	-0.05576934	-0.05698209	-0.05660737	-0.05744429	-0.05999642	-0.06	-0.06	
0.083	-0.05583681	-0.0570262	-0.05665908	-0.05747984	-0.05999656	-0.06	-0.06	
0.0832	-0.05590335	-0.05706983	-0.05671015	-0.05751506	-0.0599967	-0.06	-0.06	
0.0834	-0.05596899	-0.05711297	-0.05676059	-0.05754994	-0.05999682	-0.06	-0.06	
0.0836	-0.05603372	-0.05715562	-0.05681039	-0.05758448	-0.05999695	-0.06	-0.06	
0.0838	-0.05609756	-0.05719778	-0.05685956	-0.05761869	-0.05999707	-0.06	-0.06	
0.084	-0.05616051	-0.05723947	-0.05690811	-0.05765255	-0.05999719	-0.06	-0.06	
0.08419999	-0.05622258	-0.05728067	-0.05695604	-0.05768607	-0.05999729	-0.06	-0.06	
0.0844	-0.05628378	-0.05732139	-0.05700336	-0.05771925	-0.0599974	-0.06	-0.06	
0.0846	-0.05634412	-0.05736163	-0.05705007	-0.05775208	-0.05999751	-0.06	-0.06	
0.0848	-0.05640361	-0.0574014	-0.05709617	-0.05778458	-0.0599976	-0.06	-0.06	
0.085	-0.05646225	-0.05744069	-0.05714167	-0.05781673	-0.0599977	-0.06	-0.06	
0.0852	-0.05652006	-0.05747952	-0.05718657	-0.05784854	-0.05999779	-0.06	-0.06	
0.0854	-0.05657705	-0.05751786	-0.05723089	-0.05788	-0.05999788	-0.06	-0.06	
0.0856	-0.05663321	-0.05755575	-0.05727461	-0.05791112	-0.05999796	-0.06	-0.06	
0.0858	-0.05668857	-0.05759316	-0.05731775	-0.05794189	-0.05999804	-0.06	-0.06	
0.086	-0.05674313	-0.05763012	-0.05736032	-0.05797233	-0.05999812	-0.06	-0.06	
0.0862	-0.0567969	-0.05766661	-0.05740231	-0.05800242	-0.05999819	-0.06	-0.06	
0.08639999	-0.05684988	-0.05770266	-0.05744374	-0.05803217	-0.05999826	-0.06	-0.06	
0.0866	-0.05690209	-0.05773824	-0.0574846	-0.05806158	-0.05999833	-0.06	-0.06	
0.08679999	-0.05695354	-0.05777337	-0.05752491	-0.05809066	-0.0599984	-0.06	-0.06	
0.087	-0.05700422	-0.05780806	-0.05756466	-0.05811939	-0.05999846	-0.06	-0.06	
0.0872	-0.05705416	-0.0578423	-0.05760387	-0.05814779	-0.05999852	-0.06	-0.06	
0.0874	-0.05710336	-0.0578761	-0.05764253	-0.05817585	-0.05999858	-0.06	-0.06	
0.0876	-0.05715182	-0.05790945	-0.05768066	-0.05820358	-0.05999864	-0.06	-0.06	
0.0878	-0.05719957	-0.05794238	-0.05771825	-0.05823097	-0.05999869	-0.06	-0.06	
0.088	-0.05724659	-0.05797486	-0.05775532	-0.05825803	-0.05999874	-0.06	-0.06	
0.0882	-0.05729292	-0.05800693	-0.05779187	-0.05828477	-0.05999879	-0.06	-0.06	
0.0884	-0.05733854	-0.05803856	-0.0578279	-0.05831117	-0.05999884	-0.06	-0.06	
0.08859999	-0.05738347	-0.05806977	-0.05786341	-0.05833725	-0.05999888	-0.06	-0.06	
0.0888	-0.05742773	-0.05810057	-0.05789842	-0.05836299	-0.05999893	-0.06	-0.06	
0.08899999	-0.05747131	-0.05813094	-0.05793294	-0.05838842	-0.05999897	-0.06	-0.06	
0.0892	-0.05751422	-0.05816091	-0.05796695	-0.05841353	-0.05999901	-0.06	-0.06	
0.0894	-0.05755648	-0.05819046	-0.05800047	-0.05843832	-0.05999905	-0.06	-0.06	
0.0896	-0.05759808	-0.05821962	-0.05803351	-0.05846278	-0.05999909	-0.06	-0.06	
0.0898	-0.05763905	-0.05824837	-0.05806607	-0.05848693	-0.05999912	-0.06	-0.06	
0.09	-0.05767938	-0.05827672	-0.05809815	-0.05851077	-0.05999916	-0.06	-0.06	
0.0902	-0.0577191	-0.05830467	-0.05812977	-0.0585343	-0.05999919	-0.06	-0.06	
0.0904	-0.05775819	-0.05833224	-0.05816091	-0.05855752	-0.05999922	-0.06	-0.06	
0.0906	-0.05779667	-0.05835942	-0.0581916	-0.05858043	-0.05999925	-0.06	-0.06	
0.09079999	-0.05783456	-0.05838621	-0.05822183	-0.05860304	-0.05999928	-0.06	-0.06	
0.091	-0.05787184	-0.05841263	-0.05825161	-0.05862534	-0.05999931	-0.06	-0.06	
0.09119999	-0.05790855	-0.05843867	-0.05828095	-0.05864735	-0.05999934	-0.06	-0.06	
0.0914	-0.05794467	-0.05846434	-0.05830985	-0.05866906	-0.05999936	-0.06	-0.06	
0.0916	-0.05798022	-0.05848964	-0.05833831	-0.05869047	-0.05999939	-0.06	-0.06	
0.0918	-0.05801522	-0.05851458	-0.05836635	-0.05871158	-0.05999941	-0.06	-0.06	
0.092	-0.05804965	-0.05853915	-0.05839396	-0.05873241	-0.05999944	-0.06	-0.06	
0.0922	-0.05808354	-0.05856337	-0.05842116	-0.05875296	-0.05999946	-0.06	-0.06	
0.0924	-0.05811689	-0.05858723	-0.05844794	-0.05877321	-0.05999948	-0.06	-0.06	
0.0926	-0.0581497	-0.05861075	-0.05847431	-0.05879319	-0.0599995	-0.06	-0.06	
0.0928	-0.05818199	-0.05863392	-0.05850028	-0.05881288	-0.05999952	-0.06	-0.06	
0.09299999	-0.05821375	-0.05865674	-0.05852585	-0.0588323	-0.05999954	-0.06	-0.06	
0.0932	-0.05824501	-0.05867924	-0.05855102	-0.05885144	-0.05999956	-0.06	-0.06	
0.09339999	-0.05827576	-0.05870139	-0.0585758	-0.05887031	-0.05999958	-0.06	-0.06	
0.0936	-0.05830601	-0.05872322	-0.0586002	-0.05888891	-0.05999959	-0.06	-0.06	
0.0938	-0.05833577	-0.05874471	-0.05862422	-0.05890725	-0.05999961	-0.06	-0.06	
0.094	-0.05836505	-0.05876589	-0.05864787	-0.05892532	-0.05999962	-0.06	-0.06	
0.0942	-0.05839384	-0.05878675	-0.05867115	-0.05894313	-0.05999964	-0.06	-0.06	
0.0944	-0.05842217	-0.05880729	-0.05869406	-0.05896068	-0.05999965	-0.06	-0.06	
0.0946	-0.05845004	-0.05882752	-0.05871661	-0.05897798	-0.05999967	-0.06	-0.06	
0.0948	-0.05847745	-0.05884744	-0.05873881	-0.05899502	-0.05999968	-0.06	-0.06	
0.095	-0.0585044	-0.05886705	-0.05876065	-0.05901181	-0.05999969	-0.06	-0.06	
0.09519999	-0.05853092	-0.05888637	-0.05878215	-0.05902835	-0.0599997	-0.06	-0.06	
0.0954	-0.05855699	-0.05890539	-0.0588033	-0.05904465	-0.05999972	-0.06	-0.06	
0.09559999	-0.05858263	-0.05892411	-0.05882412	-0.05906071	-0.05999973	-0.06	-0.06	
0.0958	-0.05860785	-0.05894255	-0.05884461	-0.05907652	-0.05999974	-0.06	-0.06	
0.096	-0.05863264	-0.0589607	-0.05886476	-0.0590921	-0.05999975	-0.06	-0.06	
0.0962	-0.05865702	-0.05897856	-0.0588846	-0.05910745	-0.05999976	-0.06	-0.06	
0.0964	-0.058681	-0.05899615	-0.05890412	-0.05912256	-0.05999977	-0.06	-0.06	
0.0966	-0.05870457	-0.05901346	-0.05892332	-0.05913744	-0.05999978	-0.06	-0.06	
0.0968	-0.05872776	-0.0590305	-0.0589422	-0.0591521	-0.05999978	-0.06	-0.06	
0.097	-0.05875055	-0.05904727	-0.05896078	-0.05916653	-0.05999979	-0.06	-0.06	
0.0972	-0.05877296	-0.05906377	-0.05897906	-0.05918074	-0.0599998	-0.06	-0.06	
0.09739999	-0.05879499	-0.05908002	-0.05899705	-0.05919474	-0.0599998	-0.06	-0.06	
0.0976	-0.05881664	-0.059096	-0.05901474	-0.05920852	-0.05999981	-0.06	-0.06	
0.09779999	-0.05883793	-0.05911174	-0.05903213	-0.05922208	-0.05999982	-0.06	-0.06	
0.098	-0.05885886	-0.05912722	-0.05904925	-0.05923543	-0.05999983	-0.06	-0.06	
0.0982	-0.05887944	-0.05914245	-0.05906608	-0.05924859	-0.05999983	-0.06	-0.06	
0.0984	-0.05889967	-0.05915743	-0.05908263	-0.05926153	-0.05999984	-0.06	-0.06	
0.0986	-0.05891955	-0.05917218	-0.05909891	-0.05927427	-0.05999985	-0.06	-0.06	
0.0988	-0.05893908	-0.05918669	-0.05911493	-0.05928681	-0.05999986	-0.06	-0.06	
0.099	-0.05895829	-0.05920097	-0.05913068	-0.05929915	-0.05999986	-0.06	-0.06	
0.0992	-0.05897717	-0.05921501	-0.05914616	-0.05931129	-0.05999987	-0.06	-0.06	
0.0994	-0.05899572	-0.05922883	-0.05916138	-0.05932325	-0.05999987	-0.06	-0.06	
0.09959999	-0.05901396	-0.05924241	-0.05917636	-0.05933502	-0.05999988	-0.06	-0.06	
0.0998	-0.05903188	-0.05925578	-0.05919108	-0.05934659	-0.05999988	-0.06	-0.06	
0.09999999	-0.05904949	-0.05926893	-0.05920555	-0.05935799	-0.05999988	-0.06	-0.06	
