Time	2	Length2	Position	
0.869	0	0	-0.500755	
0.8700001	0	0	-0.5007567	
0.8710001	0	0	-0.5007585	
0.872	0	0	-0.5007602	
0.873	0	0	-0.5007619	
0.874	0	0	-0.5007637	
0.8750001	0	0	-0.5007654	
0.876	0	0	-0.5007671	
0.877	0	0	-0.5007688	
0.878	0	0	-0.5007706	
0.8790001	0	0	-0.5007723	
0.8800001	0	0	-0.5007741	
0.881	0	0	-0.5007759	
0.882	0	0	-0.5007777	
0.883	0	0	-0.5007794	
0.8840001	0	0	-0.5007812	
0.8850001	0	0	-0.500783	
0.886	0	0	-0.5007848	
0.887	0	0	-0.5007866	
0.8880001	0	0	-0.5007884	
0.8890001	0	0	-0.5007902	
0.89	0	0	-0.500792	
0.891	0	0	-0.5007938	
0.892	0	0	-0.5007955	
0.8930001	0	0	-0.5007973	
0.8940001	0	0	-0.5007991	
0.895	0	0	-0.5008009	
0.896	0	0	-0.5008027	
0.897	0	0	-0.5008045	
0.8980001	0	0	-0.5008063	
0.899	0	0	-0.5008081	
0.9	0	0	-0.5008098	
0.901	0	0	-0.5008116	
0.9020001	0	0	-0.5008134	
0.9030001	0	0	-0.5008152	
0.904	0	0	-0.500817	
0.905	0	0	-0.5008188	
0.906	0	0	-0.5008206	
0.9070001	0	0	-0.5008224	
0.9080001	0	0	-0.5008242	
0.909	0	0	-0.5008259	
0.91	0	0	-0.5008278	
0.9110001	0	0	-0.5008296	
0.9120001	0	0	-0.5008315	
0.913	0	0	-0.5008333	
0.914	0	0	-0.5008352	
0.915	0	0	-0.500837	
0.9160001	0	0	-0.5008389	
0.9170001	0	0	-0.5008407	
0.918	0	0	-0.5008426	
0.919	0	0	-0.5008444	
0.92	0	0	-0.5008463	
0.9210001	0	0	-0.5008481	
0.9220001	0	0	-0.50085	
0.923	0	0	-0.5008518	
0.924	0	0	-0.5008537	
0.9250001	0	0	-0.5008555	
0.9260001	0	0	-0.5008574	
0.927	0	0	-0.5008592	
0.928	0	0	-0.500861	
0.929	0	0	-0.5008629	
0.9300001	0	0	-0.5008647	
0.9310001	0	0	-0.5008666	
0.932	0	0	-0.5008684	
0.933	0	0	-0.5008703	
0.934	0	0	-0.5008721	
0.9350001	0	0	-0.500874	
0.936	0	0	-0.5008758	
0.937	0	0	-0.5008777	
0.938	0	0	-0.5008795	
0.9390001	0	0	-0.5008814	
0.9400001	0	0	-0.5008833	
0.941	0	0	-0.5008852	
0.942	0	0	-0.5008872	
0.943	0	0	-0.5008891	
0.9440001	0	0	-0.500891	
0.9450001	0	0	-0.5008929	
0.946	0	0	-0.5008948	
0.947	0	0	-0.5008967	
0.9480001	0	0	-0.5008986	
0.9490001	0	0	-0.5009005	
0.95	0	0	-0.5009024	
0.951	0	0	-0.5009043	
0.952	0	0	-0.5009062	
0.9530001	0	0	-0.5009081	
0.9540001	0	0	-0.50091	
0.955	0	0	-0.500912	
0.956	0	0	-0.5009139	
0.957	0	0	-0.5009158	
0.9580001	0	0	-0.5009177	
0.9590001	0	0	-0.5009196	
0.96	0	0	-0.5009215	
0.961	0	0	-0.5009234	
0.9620001	0	0	-0.5009253	
0.9630001	0	0	-0.5009272	
0.964	0	0	-0.5009291	
0.965	0	0	-0.500931	
0.966	0	0	-0.5009329	
0.9670001	0	0	-0.5009348	
0.9680001	0	0	-0.5009367	
0.969	0	0	-0.5009387	
0.97	0	0	-0.5009407	
0.9710001	0	0	-0.5009426	
0.9720001	0	0	-0.5009446	
0.973	0	0	-0.5009466	
0.974	0	0	-0.5009485	
0.975	0	0	-0.5009505	
0.9760001	0	0	-0.5009525	
0.9770001	0	0	-0.5009544	
0.978	0	0	-0.5009564	
0.979	0	0	-0.5009584	
0.98	0	0	-0.5009604	
0.9810001	0	0	-0.5009623	
0.9820001	0	0	-0.5009643	
0.983	0	0	-0.5009663	
0.984	0	0	-0.5009682	
0.9850001	0	0	-0.5009702	
0.9860001	0	0	-0.5009722	
0.987	0	0	-0.5009741	
0.988	0	0	-0.5009761	
0.989	0	0	-0.5009781	
0.9900001	0	0	-0.50098	
0.9910001	0	0	-0.500982	
0.992	0	0	-0.500984	
0.993	0	0	-0.5009859	
0.994	0	0	-0.5009879	
0.9950001	0	0	-0.5009899	
0.9960001	0	0	-0.5009918	
0.997	0	0	-0.5009938	
0.998	0	0	-0.5009958	
0.9990001	0	0	-0.5009978	
1	0	0	-0.5009998	
1.001	0	0	-0.5010018	
1.002	0	0	-0.5010039	
1.003	0	0	-0.5010059	
1.004	0	0	-0.5010079	
1.005	0	0	-0.5010099	
1.006	0	0	-0.501012	
1.007	0	0	-0.501014	
1.008	0	0	-0.501016	
1.009	0	0	-0.501018	
1.01	0	0	-0.5010201	
1.011	0	0	-0.5010221	
1.012	0	0	-0.5010241	
1.013	0	0	-0.5010262	
1.014	0	0	-0.5010282	
1.015	0	0	-0.5010302	
1.016	0	0	-0.5010322	
1.017	0	0	-0.5010343	
1.018	0	0	-0.5010363	
1.019	0	0	-0.5010383	
1.02	0	0	-0.5010403	
1.021	0	0	-0.5010424	
1.022	0	0	-0.5010444	
1.023	0	0	-0.5010464	
1.024	0	0	-0.5010484	
1.025	0	0	-0.5010505	
1.026	0	0	-0.5010525	
1.027	0	0	-0.5010545	
1.028	0	0	-0.5010566	
1.029	0	0	-0.5010586	
1.03	0	0	-0.5010607	
1.031	0	0	-0.5010628	
1.032	0	0	-0.5010649	
1.033	0	0	-0.501067	
1.034	0	0	-0.5010691	
1.035	0	0	-0.5010712	
1.036	0	0	-0.5010732	
1.037	0	0	-0.5010753	
1.038	0	0	-0.5010774	
1.039	0	0	-0.5010795	
1.04	0	0	-0.5010816	
1.041	0	0	-0.5010837	
1.042	0	0	-0.5010858	
1.043	0	0	-0.5010878	
1.044	0	0	-0.5010899	
1.045	0	0	-0.501092	
1.046	0	0	-0.5010941	
1.047	0	0	-0.5010962	
1.048	0	0	-0.5010983	
1.049	0	0	-0.5011004	
1.05	0	0	-0.5011024	
1.051	0	0	-0.5011045	
1.052	0	0	-0.5011066	
1.053	0	0	-0.5011087	
1.054	0	0	-0.5011108	
1.055	0	0	-0.5011129	
1.056	0	0	-0.501115	
1.057	0	0	-0.5011171	
1.058	0	0	-0.5011191	
1.059	0	0	-0.5011213	
1.06	0	0	-0.5011234	
1.061	0	0	-0.5011256	
1.062	0	0	-0.5011277	
1.063	0	0	-0.5011299	
1.064	0	0	-0.501132	
1.065	0	0	-0.5011342	
1.066	0	0	-0.5011363	
1.067	0	0	-0.5011384	
1.068	0	0	-0.5011406	
1.069	0	0	-0.5011427	
1.07	0	0	-0.5011449	
1.071	0	0	-0.501147	
1.072	0	0	-0.5011492	
1.073	0	0	-0.5011513	
1.074	0	0	-0.5011535	
1.075	0	0	-0.5011556	
1.076	0	0	-0.5011578	
1.077	0	0	-0.5011599	
1.078	0	0	-0.5011621	
1.079	0	0	-0.5011642	
1.08	0	0	-0.5011663	
1.081	0	0	-0.5011685	
1.082	0	0	-0.5011706	
1.083	0	0	-0.5011728	
1.084	0	0	-0.5011749	
1.085	0	0	-0.5011771	
1.086	0	0	-0.5011792	
1.087	0	0	-0.5011814	
1.088	0	0	-0.5011836	
1.089	0	0	-0.5011858	
1.09	0	0	-0.501188	
1.091	0	0	-0.5011902	
1.092	0	0	-0.5011924	
1.093	0	0	-0.5011946	
1.094	0	0	-0.5011968	
1.095	0	0	-0.501199	
1.096	0	0	-0.5012012	
1.097	0	0	-0.5012034	
1.098	0	0	-0.5012056	
1.099	0	0	-0.5012078	
1.1	0	0	-0.50121	
1.101	0	0	-0.5012122	
1.102	0	0	-0.5012144	
1.103	0	0	-0.5012167	
1.104	0	0	-0.5012189	
1.105	0	0	-0.5012211	
1.106	0	0	-0.5012233	
1.107	0	0	-0.5012255	
1.108	0	0	-0.5012277	
1.109	0	0	-0.5012299	
1.11	0	0	-0.5012321	
1.111	0	0	-0.5012343	
1.112	0	0	-0.5012365	
1.113	0	0	-0.5012387	
1.114	0	0	-0.5012409	
1.115	0	0	-0.5012431	
1.116	0	0	-0.5012453	
1.117	0	0	-0.5012475	
1.118	0	0	-0.5012498	
1.119	0	0	-0.5012521	
1.12	0	0	-0.5012543	
1.121	0	0	-0.5012566	
1.122	0	0	-0.5012589	
1.123	0	0	-0.5012611	
1.124	0	0	-0.5012634	
1.125	0	0	-0.5012656	
1.126	0	0	-0.5012679	
1.127	0	0	-0.5012702	
1.128	0	0	-0.5012724	
1.129	0	0	-0.5012747	
1.13	0	0	-0.501277	
1.131	0	0	-0.5012792	
1.132	0	0	-0.5012815	
1.133	0	0	-0.5012838	
1.134	0	0	-0.501286	
1.135	0	0	-0.5012883	
1.136	0	0	-0.5012906	
1.137	0	0	-0.5012928	
1.138	0	0	-0.5012951	
1.139	0	0	-0.5012974	
1.14	0	0	-0.5012996	
1.141	0	0	-0.5013019	
1.142	0	0	-0.5013041	
1.143	0	0	-0.5013064	
1.144	0	0	-0.5013087	
1.145	0	0	-0.5013109	
1.146	0	0	-0.5013132	
1.147	0	0	-0.5013155	
1.148	0	0	-0.5013178	
1.149	0	0	-0.5013201	
1.15	0	0	-0.5013224	
1.151	0	0	-0.5013248	
1.152	0	0	-0.5013271	
1.153	0	0	-0.5013294	
1.154	0	0	-0.5013317	
1.155	0	0	-0.5013341	
1.156	0	0	-0.5013364	
1.157	0	0	-0.5013387	
1.158	0	0	-0.501341	
1.159	0	0	-0.5013434	
1.16	0	0	-0.5013457	
1.161	0	0	-0.501348	
1.162	0	0	-0.5013503	
1.163	0	0	-0.5013527	
1.164	0	0	-0.501355	
1.165	0	0	-0.5013573	
1.166	0	0	-0.5013596	
1.167	0	0	-0.501362	
1.168	0	0	-0.5013643	
1.169	0	0	-0.5013666	
1.17	0	0	-0.5013689	
1.171	0	0	-0.5013713	
1.172	0	0	-0.5013736	
1.173	0	0	-0.5013759	
1.174	0	0	-0.5013782	
1.175	0	0	-0.5013806	
1.176	0	0	-0.5013829	
1.177	0	0	-0.5013852	
1.178	0	0	-0.5013876	
1.179	0	0	-0.50139	
1.18	0	0	-0.5013924	
1.181	0	0	-0.5013947	
1.182	0	0	-0.5013971	
1.183	0	0	-0.5013995	
1.184	0	0	-0.5014019	
1.185	0	0	-0.5014043	
1.186	0	0	-0.5014067	
1.187	0	0	-0.5014091	
1.188	0	0	-0.5014114	
1.189	0	0	-0.5014138	
1.19	0	0	-0.5014162	
1.191	0	0	-0.5014186	
1.192	0	0	-0.501421	
1.193	0	0	-0.5014234	
1.194	0	0	-0.5014257	
1.195	0	0	-0.5014281	
1.196	0	0	-0.5014305	
1.197	0	0	-0.5014329	
1.198	0	0	-0.5014353	
1.199	0	0	-0.5014377	
1.2	0	0	-0.50144	
1.201	0	0	-0.5014424	
1.202	0	0	-0.5014448	
1.203	0	0	-0.5014472	
1.204	0	0	-0.5014496	
1.205	0	0	-0.501452	
1.206	0	0	-0.5014544	
1.207	0	0	-0.5014568	
1.208	0	0	-0.5014592	
1.209	0	0	-0.5014617	
1.21	0	0	-0.5014641	
1.211	0	0	-0.5014666	
1.212	0	0	-0.501469	
1.213	0	0	-0.5014715	
1.214	0	0	-0.5014739	
1.215	0	0	-0.5014763	
1.216	0	0	-0.5014788	
1.217	0	0	-0.5014812	
1.218	0	0	-0.5014837	
1.219	0	0	-0.5014861	
1.22	0	0	-0.5014886	
1.221	0	0	-0.501491	
1.222	0	0	-0.5014935	
1.223	0	0	-0.5014959	
1.224	0	0	-0.5014983	
1.225	0	0	-0.5015008	
1.226	0	0	-0.5015032	
1.227	0	0	-0.5015057	
1.228	0	0	-0.5015081	
1.229	0	0	-0.5015106	
1.23	0	0	-0.501513	
1.231	0	0	-0.5015154	
1.232	0	0	-0.5015179	
1.233	0	0	-0.5015203	
1.234	0	0	-0.5015228	
1.235	0	0	-0.5015252	
1.236	0	0	-0.5015277	
1.237	0	0	-0.5015302	
1.238	0	0	-0.5015327	
1.239	0	0	-0.5015352	
1.24	0	0	-0.5015377	
1.241	0	0	-0.5015402	
1.242	0	0	-0.5015427	
1.243	0	0	-0.5015452	
1.244	0	0	-0.5015477	
1.245	0	0	-0.5015502	
1.246	0	0	-0.5015527	
1.247	0	0	-0.5015552	
1.248	0	0	-0.5015577	
1.249	0	0	-0.5015602	
1.25	0	0	-0.5015627	
1.251	0	0	-0.5015652	
1.252	0	0	-0.5015677	
1.253	0	0	-0.5015702	
1.254	0	0	-0.5015727	
1.255	0	0	-0.5015752	
1.256	0	0	-0.5015777	
1.257	0	0	-0.5015802	
1.258	0	0	-0.5015827	
1.259	0	0	-0.5015852	
1.26	0	0	-0.5015877	
1.261	0	0	-0.5015903	
1.262	0	0	-0.5015928	
1.263	0	0	-0.5015953	
1.264	0	0	-0.5015978	
1.265	0	0	-0.5016003	
1.266	0	0	-0.5016028	
1.267	0	0	-0.5016053	
1.268	0	0	-0.5016079	
1.269	0	0	-0.5016105	
1.27	0	0	-0.501613	
1.271	0	0	-0.5016156	
1.272	0	0	-0.5016181	
1.273	0	0	-0.5016207	
1.274	0	0	-0.5016233	
1.275	0	0	-0.5016258	
1.276	0	0	-0.5016284	
1.277	0	0	-0.501631	
1.278	0	0	-0.5016335	
1.279	0	0	-0.5016361	
1.28	0	0	-0.5016387	
1.281	0	0	-0.5016412	
1.282	0	0	-0.5016438	
1.283	0	0	-0.5016463	
1.284	0	0	-0.5016489	
1.285	0	0	-0.5016515	
1.286	0	0	-0.501654	
1.287	0	0	-0.5016566	
1.288	0	0	-0.5016592	
1.289	0	0	-0.5016617	
1.29	0	0	-0.5016643	
1.291	0	0	-0.5016668	
1.292	0	0	-0.5016694	
1.293	0	0	-0.501672	
1.294	0	0	-0.5016745	
1.295	0	0	-0.5016771	
1.296	0	0	-0.5016797	
1.297	0	0	-0.5016823	
1.298	0	0	-0.5016849	
1.299	0	0	-0.5016875	
1.3	0	0	-0.5016901	
1.301	0	0	-0.5016928	
1.302	0	0	-0.5016954	
1.303	0	0	-0.501698	
1.304	0	0	-0.5017006	
1.305	0	0	-0.5017033	
1.306	0	0	-0.5017059	
1.307	0	0	-0.5017085	
1.308	0	0	-0.5017111	
1.309	0	0	-0.5017138	
1.31	0	0	-0.5017164	
1.311	0	0	-0.501719	
1.312	0	0	-0.5017216	
1.313	0	0	-0.5017242	
1.314	0	0	-0.5017269	
1.315	0	0	-0.5017295	
1.316	0	0	-0.5017321	
1.317	0	0	-0.5017347	
1.318	0	0	-0.5017374	
1.319	0	0	-0.50174	
1.32	0	0	-0.5017426	
1.321	0	0	-0.5017452	
1.322	0	0	-0.5017478	
1.323	0	0	-0.5017505	
1.324	0	0	-0.5017531	
1.325	0	0	-0.5017557	
1.326	0	0	-0.5017583	
1.327	0	0	-0.501761	
1.328	0	0	-0.5017637	
1.329	0	0	-0.5017664	
1.33	0	0	-0.5017691	
1.331	0	0	-0.5017717	
1.332	0	0	-0.5017744	
1.333	0	0	-0.5017771	
1.334	0	0	-0.5017798	
1.335	0	0	-0.5017825	
1.336	0	0	-0.5017852	
1.337	0	0	-0.5017878	
1.338	0	0	-0.5017905	
1.339	0	0	-0.5017932	
1.34	0	0	-0.5017959	
1.341	0	0	-0.5017986	
1.342	0	0	-0.5018013	
1.343	0	0	-0.5018039	
1.344	0	0	-0.5018066	
1.345	0	0	-0.5018093	
1.346	0	0	-0.501812	
1.347	0	0	-0.5018147	
1.348	0	0	-0.5018173	
1.349	0	0	-0.50182	
1.35	0	0	-0.5018227	
1.351	0	0	-0.5018254	
1.352	0	0	-0.5018281	
1.353	0	0	-0.5018308	
1.354	0	0	-0.5018334	
1.355	0	0	-0.5018361	
1.356	0	0	-0.5018389	
1.357	0	0	-0.5018416	
1.358	0	0	-0.5018443	
1.359	0	0	-0.5018471	
1.36	0	0	-0.5018498	
1.361	0	0	-0.5018526	
1.362	0	0	-0.5018553	
1.363	0	0	-0.5018581	
1.364	0	0	-0.5018608	
1.365	0	0	-0.5018635	
1.366	0	0	-0.5018663	
1.367	0	0	-0.501869	
1.368	0	0	-0.5018718	
1.369	0	0	-0.5018745	
1.37	0	0	-0.5018772	
1.371	0	0	-0.50188	
1.372	0	0	-0.5018827	
1.373	0	0	-0.5018855	
1.374	0	0	-0.5018882	
1.375	0	0	-0.501891	
1.376	0	0	-0.5018937	
1.377	0	0	-0.5018964	
1.378	0	0	-0.5018992	
1.379	0	0	-0.5019019	
1.38	0	0	-0.5019047	
1.381	0	0	-0.5019074	
1.382	0	0	-0.5019102	
1.383	0	0	-0.5019129	
1.384	0	0	-0.5019156	
1.385	0	0	-0.5019184	
1.386	0	0	-0.5019212	
1.387	0	0	-0.501924	
1.388	0	0	-0.5019268	
1.389	0	0	-0.5019296	
1.39	0	0	-0.5019324	
1.391	0	0	-0.5019352	
1.392	0	0	-0.501938	
1.393	0	0	-0.5019408	
1.394	0	0	-0.5019436	
1.395	0	0	-0.5019464	
1.396	0	0	-0.5019492	
1.397	0	0	-0.501952	
1.398	0	0	-0.5019548	
1.399	0	0	-0.5019576	
1.4	0	0	-0.5019604	
1.401	0	0	-0.5019632	
1.402	0	0	-0.501966	
1.403	0	0	-0.5019688	
1.404	0	0	-0.5019716	
1.405	0	0	-0.5019744	
1.406	0	0	-0.5019772	
1.407	0	0	-0.50198	
1.408	0	0	-0.5019828	
1.409	0	0	-0.5019856	
1.41	0	0	-0.5019884	
1.411	0	0	-0.5019912	
1.412	0	0	-0.501994	
1.413	0	0	-0.5019968	
1.414	0	0	-0.5019996	
1.415	0	0	-0.5020024	
1.416	0	0	-0.5020053	
1.417	0	0	-0.5020081	
1.418	0	0	-0.502011	
1.419	0	0	-0.5020139	
1.42	0	0	-0.5020167	
1.421	0	0	-0.5020196	
1.422	0	0	-0.5020224	
1.423	0	0	-0.5020253	
1.424	0	0	-0.5020282	
1.425	0	0	-0.502031	
1.426	0	0	-0.5020339	
1.427	0	0	-0.5020368	
1.428	0	0	-0.5020396	
1.429	0	0	-0.5020425	
1.43	0	0	-0.5020453	
1.431	0	0	-0.5020482	
1.432	0	0	-0.5020511	
1.433	0	0	-0.5020539	
1.434	0	0	-0.5020568	
1.435	0	0	-0.5020596	
1.436	0	0	-0.5020625	
1.437	0	0	-0.5020654	
1.438	0	0	-0.5020682	
1.439	0	0	-0.5020711	
1.44	0	0	-0.5020739	
1.441	0	0	-0.5020768	
1.442	0	0	-0.5020797	
1.443	0	0	-0.5020825	
1.444	0	0	-0.5020854	
1.445	0	0	-0.5020882	
1.446	0	0	-0.5020912	
1.447	0	0	-0.5020941	
1.448	0	0	-0.502097	
1.449	0	0	-0.5020999	
1.45	0	0	-0.5021029	
1.451	0	0	-0.5021058	
1.452	0	0	-0.5021087	
1.453	0	0	-0.5021116	
1.454	0	0	-0.5021145	
1.455	0	0	-0.5021175	
1.456	0	0	-0.5021204	
1.457	0	0	-0.5021233	
1.458	0	0	-0.5021262	
1.459	0	0	-0.5021291	
1.46	0	0	-0.5021321	
1.461	0	0	-0.502135	
1.462	0	0	-0.5021379	
1.463	0	0	-0.5021408	
1.464	0	0	-0.5021437	
1.465	0	0	-0.5021467	
1.466	0	0	-0.5021496	
1.467	0	0	-0.5021525	
1.468	0	0	-0.5021554	
1.469	0	0	-0.5021583	
1.47	0	0	-0.5021613	
1.471	0	0	-0.5021642	
1.472	0	0	-0.5021671	
1.473	0	0	-0.50217	
1.474	0	0	-0.5021729	
1.475	0	0	-0.5021759	
1.476	0	0	-0.5021789	
1.477	0	0	-0.5021819	
1.478	0	0	-0.5021849	
1.479	0	0	-0.5021878	
1.48	0	0	-0.5021908	
1.481	0	0	-0.5021938	
1.482	0	0	-0.5021968	
1.483	0	0	-0.5021998	
1.484	0	0	-0.5022027	
1.485	0	0	-0.5022057	
1.486	0	0	-0.5022087	
1.487	0	0	-0.5022117	
1.488	0	0	-0.5022147	
1.489	0	0	-0.5022177	
1.49	0	0	-0.5022206	
1.491	0	0	-0.5022236	
1.492	0	0	-0.5022266	
1.493	0	0	-0.5022296	
1.494	0	0	-0.5022326	
1.495	0	0	-0.5022355	
1.496	0	0	-0.5022385	
1.497	0	0	-0.5022415	
1.498	0	0	-0.5022445	
1.499	0	0	-0.5022475	
1.5	0	0	-0.5022504	
1.501	0	0	-0.5022534	
1.502	0	0	-0.5022564	
1.503	0	0	-0.5022594	
1.504	0	0	-0.5022624	
1.505	0	0	-0.5022654	
1.506	0	0	-0.5022684	
1.507	0	0	-0.5022715	
1.508	0	0	-0.5022745	
1.509	0	0	-0.5022776	
1.51	0	0	-0.5022806	
1.511	0	0	-0.5022836	
1.512	0	0	-0.5022867	
1.513	0	0	-0.5022897	
1.514	0	0	-0.5022928	
1.515	0	0	-0.5022958	
1.516	0	0	-0.5022988	
1.517	0	0	-0.5023019	
1.518	0	0	-0.5023049	
1.519	0	0	-0.502308	
1.52	0	0	-0.502311	
1.521	0	0	-0.502314	
1.522	0	0	-0.5023171	
1.523	0	0	-0.5023201	
1.524	0	0	-0.5023232	
1.525	0	0	-0.5023262	
1.526	0	0	-0.5023292	
1.527	0	0	-0.5023323	
1.528	0	0	-0.5023353	
1.529	0	0	-0.5023383	
1.53	0	0	-0.5023414	
1.531	0	0	-0.5023444	
1.532	0	0	-0.5023475	
1.533	0	0	-0.5023505	
1.534	0	0	-0.5023535	
1.535	0	0	-0.5023566	
1.536	0	0	-0.5023597	
1.537	0	0	-0.5023628	
1.538	0	0	-0.5023659	
1.539	0	0	-0.502369	
1.54	0	0	-0.5023721	
1.541	0	0	-0.5023752	
1.542	0	0	-0.5023783	
1.543	0	0	-0.5023814	
1.544	0	0	-0.5023845	
1.545	0	0	-0.5023876	
1.546	0	0	-0.5023907	
1.547	0	0	-0.5023938	
1.548	0	0	-0.5023969	
1.549	0	0	-0.5024	
1.55	0	0	-0.5024031	
1.551	0	0	-0.5024062	
1.552	0	0	-0.5024093	
1.553	0	0	-0.5024124	
1.554	0	0	-0.5024155	
1.555	0	0	-0.5024186	
1.556	0	0	-0.5024217	
1.557	0	0	-0.5024248	
1.558	0	0	-0.5024279	
1.559	0	0	-0.502431	
1.56	0	0	-0.5024341	
1.561	0	0	-0.5024372	
1.562	0	0	-0.5024403	
1.563	0	0	-0.5024434	
1.564	0	0	-0.5024465	
1.565	0	0	-0.5024497	
1.566	0	0	-0.5024529	
1.567	0	0	-0.502456	
1.568	0	0	-0.5024592	
1.569	0	0	-0.5024623	
1.57	0	0	-0.5024655	
1.571	0	0	-0.5024686	
1.572	0	0	-0.5024718	
1.573	0	0	-0.502475	
1.574	0	0	-0.5024781	
1.575	0	0	-0.5024813	
1.576	0	0	-0.5024844	
1.577	0	0	-0.5024876	
1.578	0	0	-0.5024908	
1.579	0	0	-0.5024939	
1.58	0	0	-0.5024971	
1.581	0	0	-0.5025002	
1.582	0	0	-0.5025034	
1.583	0	0	-0.5025066	
1.584	0	0	-0.5025097	
1.585	0	0	-0.5025129	
1.586	0	0	-0.502516	
1.587	0	0	-0.5025192	
1.588	0	0	-0.5025223	
1.589	0	0	-0.5025255	
1.59	0	0	-0.5025287	
1.591	0	0	-0.5025318	
1.592	0	0	-0.502535	
1.593	0	0	-0.5025381	
1.594	0	0	-0.5025413	
1.595	0	0	-0.5025445	
1.596	0	0	-0.5025477	
1.597	0	0	-0.502551	
1.598	0	0	-0.5025542	
1.599	0	0	-0.5025574	
1.6	0	0	-0.5025606	
1.601	0	0	-0.5025638	
1.602	0	0	-0.5025671	
1.603	0	0	-0.5025703	
1.604	0	0	-0.5025735	
1.605	0	0	-0.5025767	
1.606	0	0	-0.5025799	
1.607	0	0	-0.5025831	
1.608	0	0	-0.5025864	
1.609	0	0	-0.5025896	
1.61	0	0	-0.5025928	
1.611	0	0	-0.502596	
1.612	0	0	-0.5025992	
1.613	0	0	-0.5026025	
1.614	0	0	-0.5026057	
1.615	0	0	-0.5026089	
1.616	0	0	-0.5026121	
1.617	0	0	-0.5026153	
1.618	0	0	-0.5026186	
1.619	0	0	-0.5026218	
1.62	0	0	-0.502625	
1.621	0	0	-0.5026282	
1.622	0	0	-0.5026314	
1.623	0	0	-0.5026346	
1.624	0	0	-0.5026379	
1.625	0	0	-0.5026412	
1.626	0	0	-0.5026445	
1.627	0	0	-0.5026478	
1.628	0	0	-0.502651	
1.629	0	0	-0.5026543	
1.63	0	0	-0.5026576	
1.631	0	0	-0.5026609	
1.632	0	0	-0.5026641	
1.633	0	0	-0.5026674	
1.634	0	0	-0.5026707	
1.635	0	0	-0.502674	
1.636	0	0	-0.5026773	
1.637	0	0	-0.5026805	
1.638	0	0	-0.5026838	
1.639	0	0	-0.5026871	
1.64	0	0	-0.5026904	
1.641	0	0	-0.5026937	
1.642	0	0	-0.5026969	
1.643	0	0	-0.5027002	
1.644	0	0	-0.5027035	
1.645	0	0	-0.5027068	
1.646	0	0	-0.50271	
1.647	0	0	-0.5027133	
1.648	0	0	-0.5027166	
1.649	0	0	-0.5027199	
1.65	0	0	-0.5027232	
1.651	0	0	-0.5027264	
1.652	0	0	-0.5027297	
1.653	0	0	-0.502733	
1.654	0	0	-0.5027363	
1.655	0	0	-0.5027397	
1.656	0	0	-0.502743	
1.657	0	0	-0.5027463	
1.658	0	0	-0.5027497	
1.659	0	0	-0.502753	
1.66	0	0	-0.5027564	
1.661	0	0	-0.5027597	
1.662	0	0	-0.502763	
1.663	0	0	-0.5027664	
1.664	0	0	-0.5027697	
1.665	0	0	-0.502773	
1.666	0	0	-0.5027764	
1.667	0	0	-0.5027797	
1.668	0	0	-0.5027831	
1.669	0	0	-0.5027864	
1.67	0	0	-0.5027897	
1.671	0	0	-0.5027931	
1.672	0	0	-0.5027964	
1.673	0	0	-0.5027997	
1.674	0	0	-0.5028031	
1.675	0	0	-0.5028064	
1.676	0	0	-0.5028098	
1.677	0	0	-0.5028131	
1.678	0	0	-0.5028164	
1.679	0	0	-0.5028198	
1.68	0	0	-0.5028231	
1.681	0	0	-0.5028265	
1.682	0	0	-0.5028298	
1.683	0	0	-0.5028331	
1.684	0	0	-0.5028365	
1.685	0	0	-0.5028399	
1.686	0	0	-0.5028433	
1.687	0	0	-0.5028467	
1.688	0	0	-0.5028501	
1.689	0	0	-0.5028535	
1.69	0	0	-0.5028569	
1.691	0	0	-0.5028603	
1.692	0	0	-0.5028637	
1.693	0	0	-0.5028671	
1.694	0	0	-0.5028705	
1.695	0	0	-0.5028739	
1.696	0	0	-0.5028773	
1.697	0	0	-0.5028807	
1.698	0	0	-0.5028841	
1.699	0	0	-0.5028875	
1.7	0	0	-0.5028909	
1.701	0	0	-0.5028943	
1.702	0	0	-0.5028977	
1.703	0	0	-0.5029011	
1.704	0	0	-0.5029045	
1.705	0	0	-0.5029079	
1.706	0	0	-0.5029113	
1.707	0	0	-0.5029147	
1.708	0	0	-0.5029181	
1.709	0	0	-0.5029215	
1.71	0	0	-0.5029249	
1.711	0	0	-0.5029283	
1.712	0	0	-0.5029317	
1.713	0	0	-0.5029351	
1.714	0	0	-0.5029385	
1.715	0	0	-0.502942	
1.716	0	0	-0.5029454	
1.717	0	0	-0.5029489	
1.718	0	0	-0.5029523	
1.719	0	0	-0.5029558	
1.72	0	0	-0.5029593	
1.721	0	0	-0.5029627	
1.722	0	0	-0.5029662	
1.723	0	0	-0.5029696	
1.724	0	0	-0.5029731	
1.725	0	0	-0.5029765	
1.726	0	0	-0.50298	
1.727	0	0	-0.5029835	
1.728	0	0	-0.5029869	
1.729	0	0	-0.5029904	
1.73	0	0	-0.5029938	
1.731	0	0	-0.5029973	
1.732	0	0	-0.5030007	
1.733	0	0	-0.5030042	
1.734	0	0	-0.5030077	
1.735	0	0	-0.5030111	
1.736	0	0	-0.5030146	
1.737	0	0	-0.503018	
1.738	0	0	-0.5030215	
1.739	0	0	-0.5030249	
1.74	0	0	-0.5030284	
1.741	0	0	-0.5030318	
