Time	C	A	B	Soma	DistalExcitation	DistalInhibition	ProximalInhibition	
0.0586	-0.05751666	-0.05795661	-0.05788711	-0.05810717	-0.0594885	-0.0400046	-0.06	
0.0588	-0.05753428	-0.05799739	-0.05791765	-0.05815396	-0.05951016	0	-0.06	
0.059	-0.05938008	-0.05803605	-0.0579468	-0.05819818	-0.05953087	-0.04067807	-0.06	
0.0592	-0.06032499	-0.05807273	-0.05822035	-0.05823999	-0.05955066	-0.04144337	-0.06	
0.0594	-0.06083946	-0.05823039	-0.05854309	-0.05827954	-0.05956959	-0.0420756	-0.06	
0.0596	-0.0611391	-0.05841151	-0.05885857	-0.05833479	-0.05958768	-0.0425928	-0.06	
0.0598	-0.06132734	-0.05859685	-0.05914327	-0.05840629	-0.05960499	-0.04301019	-0.06	
0.06	-0.0614545	-0.05877493	-0.05939209	-0.0584917	-0.05962154	-0.0444986	-0.06	
0.0602	-0.06154596	-0.05894203	-0.0596067	-0.05858745	-0.05963738	-0.04583426	-0.06	
0.0604	-0.06161502	-0.05909719	-0.05979118	-0.05869008	-0.05965253	-0.04703584	-0.06	
0.0606	-0.06166905	-0.05924072	-0.05995001	-0.05879661	-0.05966702	-0.04811935	-0.06	
0.0608	-0.06171237	-0.05937339	-0.06008736	-0.05890464	-0.05968089	-0.04909855	-0.06	
0.061	-0.0617477	-0.05949606	-0.06020684	-0.05901232	-0.05969416	-0.0499853	-0.06	
0.0612	-0.06177684	-0.05960963	-0.06031143	-0.05911828	-0.05970686	-0.05078992	-0.06	
0.0614	-0.06180108	-0.05971489	-0.06040357	-0.0592215	-0.05971901	-0.05152134	-0.06	
0.0616	-0.06182135	-0.05981256	-0.06048525	-0.05932127	-0.05973065	-0.05218736	-0.06	
0.0618	-0.06183835	-0.05990328	-0.0605581	-0.05941712	-0.05974178	-0.05279481	-0.06	
0.062	-0.06185263	-0.05998761	-0.06062339	-0.05950876	-0.05975245	-0.05334967	-0.06	
0.0622	-0.06186464	-0.06006606	-0.06068219	-0.05959601	-0.05976266	-0.05385722	-0.06	
0.0624	-0.0618747	-0.06013908	-0.06073537	-0.05967882	-0.05977244	-0.05432212	-0.06	
0.0626	-0.0618831	-0.06020707	-0.06078363	-0.05975721	-0.0597818	-0.05474847	-0.06	
0.0628	-0.06189005	-0.06027038	-0.06082757	-0.05983125	-0.05979077	-0.05513992	-0.06	
0.063	-0.06189574	-0.06032937	-0.06086766	-0.05990105	-0.05979935	-0.05549974	-0.06	
0.0632	-0.06190033	-0.06038431	-0.06090433	-0.05996675	-0.05980758	-0.0558308	-0.06	
0.0634	-0.06190393	-0.06043548	-0.0609379	-0.06002851	-0.05981546	-0.05613571	-0.06	
0.0636	-0.06190664	-0.06048315	-0.06096869	-0.06008649	-0.05982301	-0.05641678	-0.06	
0.0638	-0.06190856	-0.06052753	-0.06099694	-0.06014088	-0.05983024	-0.05667608	-0.06	
0.064	-0.06190974	-0.06056884	-0.06102287	-0.06019184	-0.05983718	-0.0569155	-0.06	
0.0642	-0.06191027	-0.06060728	-0.06104667	-0.06023956	-0.05984382	-0.05713671	-0.06	
0.06439999	-0.06191017	-0.06064303	-0.06106851	-0.06028419	-0.05985018	-0.05734125	-0.06	
0.0646	-0.06190951	-0.06067627	-0.06108854	-0.06032593	-0.05985628	-0.05753049	-0.06	
0.0648	-0.06190832	-0.06070714	-0.06110689	-0.06036492	-0.05986213	-0.05770567	-0.06	
0.065	-0.06190663	-0.06073581	-0.06112368	-0.06040132	-0.05986773	-0.05786793	-0.06	
0.0652	-0.06190448	-0.06076241	-0.06113902	-0.06043528	-0.0598731	-0.0580183	-0.06	
0.0654	-0.06190188	-0.06078705	-0.061153	-0.06046693	-0.05987824	-0.05815772	-0.06	
0.0656	-0.06189887	-0.06080987	-0.06116572	-0.06049643	-0.05988318	-0.05828703	-0.06	
0.0658	-0.06189547	-0.06083097	-0.06117726	-0.06052388	-0.05988791	-0.05840703	-0.06	
0.066	-0.06189169	-0.06085047	-0.06118769	-0.06054942	-0.05989245	-0.05851844	-0.06	
0.0662	-0.06188756	-0.06086845	-0.06119708	-0.06057316	-0.0598968	-0.05862189	-0.06	
0.0664	-0.06188309	-0.06088501	-0.06120549	-0.0605952	-0.05990097	-0.05871798	-0.06	
0.06659999	-0.06187829	-0.06090023	-0.06121298	-0.06061565	-0.05990496	-0.05880728	-0.06	
0.0668	-0.06187318	-0.0609142	-0.0612196	-0.0606346	-0.0599088	-0.05889028	-0.06	
0.067	-0.06186778	-0.06092698	-0.06122542	-0.06065214	-0.05991248	-0.05896744	-0.06	
0.0672	-0.0618621	-0.06093866	-0.06123047	-0.06066835	-0.059916	-0.05903919	-0.06	
0.0674	-0.06185613	-0.06094929	-0.06123479	-0.06068332	-0.05991938	-0.05910593	-0.06	
0.0676	-0.06184991	-0.06095894	-0.06123844	-0.06069712	-0.05992262	-0.05916802	-0.06	
0.0678	-0.06184344	-0.06096766	-0.06124144	-0.06070982	-0.05992573	-0.05922579	-0.06	
0.068	-0.06183672	-0.06097551	-0.06124384	-0.06072147	-0.05992872	-0.05927956	-0.06	
0.0682	-0.06182977	-0.06098254	-0.06124566	-0.06073216	-0.05993158	-0.0593296	-0.06	
0.0684	-0.0618226	-0.06098879	-0.06124695	-0.06074192	-0.05993432	-0.05937618	-0.06	
0.0686	-0.06181522	-0.06099431	-0.06124772	-0.06075082	-0.05993696	-0.05941955	-0.06	
0.06879999	-0.06180762	-0.06099915	-0.06124801	-0.06075891	-0.05993948	-0.05945992	-0.06	
0.069	-0.06179984	-0.06100334	-0.06124784	-0.06076624	-0.05994191	-0.05949752	-0.06	
0.0692	-0.06179185	-0.06100691	-0.06124724	-0.06077284	-0.05994423	-0.05953253	-0.06	
0.0694	-0.06178368	-0.06100991	-0.06124623	-0.06077877	-0.05994647	-0.05956513	-0.06	
0.0696	-0.06177534	-0.06101237	-0.06124483	-0.06078405	-0.0599486	-0.0595955	-0.06	
0.0698	-0.06176683	-0.06101432	-0.06124306	-0.06078874	-0.05995066	-0.05962377	-0.06	
0.07	-0.06175815	-0.06101577	-0.06124095	-0.06079286	-0.05995263	-0.05965012	-0.06	
0.0702	-0.06174931	-0.06101677	-0.0612385	-0.06079644	-0.05995452	-0.05967465	-0.06	
0.0704	-0.06174033	-0.06101734	-0.06123574	-0.06079951	-0.05995634	-0.0596975	-0.06	
0.0706	-0.06173119	-0.0610175	-0.06123269	-0.06080212	-0.05995809	-0.05971878	-0.06	
0.0708	-0.06172192	-0.06101727	-0.06122935	-0.06080427	-0.05995975	-0.05973861	-0.06	
0.07099999	-0.06171251	-0.06101668	-0.06122574	-0.060806	-0.05996136	-0.05975707	-0.06	
0.0712	-0.06170296	-0.06101575	-0.06122188	-0.06080734	-0.0599629	-0.05977426	-0.06	
0.0714	-0.0616933	-0.06101448	-0.06121778	-0.06080829	-0.05996438	-0.05979028	-0.06	
0.0716	-0.06168352	-0.06101291	-0.06121345	-0.06080889	-0.0599658	-0.0598052	-0.06	
0.0718	-0.06167362	-0.06101104	-0.0612089	-0.06080915	-0.05996716	-0.05981908	-0.06	
0.072	-0.06166361	-0.0610089	-0.06120415	-0.06080909	-0.05996846	-0.05983202	-0.06	
0.0722	-0.06165349	-0.06100649	-0.0611992	-0.06080873	-0.05996972	-0.05984406	-0.06	
0.0724	-0.06164328	-0.06100384	-0.06119407	-0.06080809	-0.05997092	-0.05985528	-0.06	
0.0726	-0.06163296	-0.06100095	-0.06118875	-0.06080718	-0.05997208	-0.05986572	-0.06	
0.0728	-0.06162255	-0.06099784	-0.06118327	-0.06080602	-0.05997319	-0.05987544	-0.06	
0.073	-0.06161205	-0.06099452	-0.06117763	-0.06080462	-0.05997425	-0.05988449	-0.06	
0.07319999	-0.06160147	-0.060991	-0.06117184	-0.06080298	-0.05997528	-0.05989291	-0.06	
0.0734	-0.06159081	-0.06098729	-0.06116591	-0.06080114	-0.05997626	-0.05990074	-0.06	
0.0736	-0.06158007	-0.0609834	-0.06115983	-0.06079909	-0.0599772	-0.05990804	-0.06	
0.0738	-0.06156925	-0.06097934	-0.06115363	-0.06079685	-0.05997811	-0.05991482	-0.06	
0.074	-0.06155837	-0.06097512	-0.06114731	-0.06079442	-0.05997897	-0.05992113	-0.06	
0.0742	-0.06154742	-0.06097075	-0.06114087	-0.06079182	-0.0599798	-0.05992701	-0.06	
0.0744	-0.06153641	-0.06096622	-0.06113431	-0.06078906	-0.0599806	-0.05993246	-0.06	
0.0746	-0.06152534	-0.06096157	-0.06112765	-0.06078615	-0.05998137	-0.05993754	-0.06	
0.0748	-0.06151421	-0.06095678	-0.06112089	-0.06078308	-0.05998211	-0.05994226	-0.06	
0.075	-0.06150303	-0.06095187	-0.06111404	-0.06077988	-0.05998282	-0.05994665	-0.06	
0.0752	-0.0614918	-0.06094684	-0.0611071	-0.06077655	-0.0599835	-0.05995072	-0.06	
0.07539999	-0.06148052	-0.0609417	-0.06110006	-0.06077309	-0.05998415	-0.05995451	-0.06	
0.0756	-0.0614692	-0.06093646	-0.06109295	-0.06076952	-0.05998478	-0.05995803	-0.06	
0.0758	-0.06145784	-0.06093112	-0.06108576	-0.06076583	-0.05998538	-0.0599613	-0.06	
0.076	-0.06144644	-0.06092568	-0.06107851	-0.06076203	-0.05998596	-0.05996434	-0.06	
0.0762	-0.06143501	-0.06092015	-0.06107118	-0.06075814	-0.05998652	-0.05996716	-0.06	
0.0764	-0.06142354	-0.06091455	-0.06106379	-0.06075415	-0.05998705	-0.05996978	-0.06	
0.0766	-0.06141205	-0.06090885	-0.06105634	-0.06075006	-0.05998756	-0.0599722	-0.06	
0.0768	-0.06140053	-0.06090309	-0.06104884	-0.0607459	-0.05998805	-0.05997445	-0.06	
0.077	-0.06138898	-0.06089725	-0.06104127	-0.06074165	-0.05998852	-0.05997654	-0.06	
0.0772	-0.06137742	-0.06089135	-0.06103367	-0.06073733	-0.05998898	-0.05997848	-0.06	
0.0774	-0.06136584	-0.06088539	-0.06102601	-0.06073294	-0.05998942	-0.05998027	-0.06	
0.07759999	-0.06135425	-0.06087936	-0.06101831	-0.06072848	-0.05998983	-0.05998194	-0.06	
0.0778	-0.06134263	-0.06087328	-0.06101057	-0.06072395	-0.05999023	-0.05998348	-0.06	
0.078	-0.06133102	-0.06086715	-0.06100279	-0.06071936	-0.05999062	-0.0599849	-0.06	
0.0782	-0.06131939	-0.06086097	-0.06099499	-0.06071471	-0.05999099	-0.05998623	-0.06	
0.0784	-0.06130776	-0.06085474	-0.06098714	-0.06071001	-0.05999134	-0.05998744	-0.06	
0.0786	-0.06129612	-0.06084847	-0.06097927	-0.06070526	-0.05999169	-0.05998857	-0.06	
0.0788	-0.06128449	-0.06084216	-0.06097138	-0.06070046	-0.05999202	-0.05998962	-0.06	
0.079	-0.06127285	-0.06083582	-0.06096346	-0.06069561	-0.05999233	-0.05999058	-0.06	
0.0792	-0.06126123	-0.06082943	-0.06095551	-0.06069073	-0.05999263	-0.05999148	-0.06	
0.0794	-0.0612496	-0.06082302	-0.06094755	-0.0606858	-0.05999292	-0.05999229	-0.06	
0.0796	-0.06123799	-0.06081657	-0.06093958	-0.06068084	-0.0599932	-0.05999305	-0.06	
0.07979999	-0.06122638	-0.0608101	-0.06093158	-0.06067584	-0.05999347	-0.05999375	-0.06	
0.08	-0.06121479	-0.06080361	-0.06092358	-0.06067081	-0.05999373	-0.0599944	-0.06	
0.0802	-0.06120322	-0.06079709	-0.06091557	-0.06066575	-0.05999397	-0.05999499	-0.06	
0.0804	-0.06119166	-0.06079056	-0.06090754	-0.06066066	-0.05999421	-0.05999553	-0.06	
0.0806	-0.06118012	-0.060784	-0.06089951	-0.06065555	-0.05999444	-0.05999603	-0.06	
0.0808	-0.0611686	-0.06077743	-0.06089148	-0.0606504	-0.05999466	-0.0599965	-0.06	
0.081	-0.0611571	-0.06077085	-0.06088345	-0.06064525	-0.05999487	-0.05999692	-0.06	
0.0812	-0.06114563	-0.06076425	-0.06087541	-0.06064007	-0.05999507	-0.05999731	-0.06	
0.0814	-0.06113419	-0.06075764	-0.06086738	-0.06063487	-0.05999526	-0.05999767	-0.06	
0.0816	-0.06112277	-0.06075103	-0.06085935	-0.06062966	-0.05999545	-0.05999799	-0.06	
0.0818	-0.06111139	-0.06074441	-0.06085132	-0.06062444	-0.05999563	-0.05999829	-0.06	
0.08199999	-0.06110003	-0.06073778	-0.0608433	-0.06061919	-0.0599958	-0.05999856	-0.06	
0.0822	-0.06108871	-0.06073116	-0.06083529	-0.06061395	-0.05999596	-0.05999881	-0.06	
0.0824	-0.06107743	-0.06072453	-0.06082729	-0.06060869	-0.05999612	-0.05999903	-0.06	
0.0826	-0.06106618	-0.0607179	-0.06081931	-0.06060342	-0.05999628	-0.05999924	-0.06	
0.0828	-0.06105498	-0.06071127	-0.06081133	-0.06059814	-0.05999642	-0.05999942	-0.06	
0.083	-0.06104381	-0.06070465	-0.06080337	-0.06059286	-0.05999656	-0.05999959	-0.06	
0.0832	-0.06103268	-0.06069803	-0.06079543	-0.06058758	-0.0599967	-0.05999975	-0.06	
0.0834	-0.0610216	-0.06069141	-0.0607875	-0.0605823	-0.05999682	-0.05999988	-0.06	
0.0836	-0.06101056	-0.06068481	-0.06077959	-0.06057701	-0.05999695	-0.06000001	-0.06	
0.0838	-0.06099957	-0.06067821	-0.0607717	-0.06057172	-0.05999707	-0.06000012	-0.06	
0.084	-0.06098863	-0.06067163	-0.06076384	-0.06056644	-0.05999719	-0.06000022	-0.06	
0.08419999	-0.06097773	-0.06066506	-0.06075599	-0.06056116	-0.05999729	-0.06000031	-0.06	
0.0844	-0.06096689	-0.06065849	-0.06074817	-0.06055588	-0.0599974	-0.06000039	-0.06	
0.0846	-0.0609561	-0.06065195	-0.06074038	-0.06055061	-0.05999751	-0.06000046	-0.06	
0.0848	-0.06094536	-0.06064541	-0.06073261	-0.06054534	-0.0599976	-0.06000052	-0.06	
0.085	-0.06093467	-0.0606389	-0.06072487	-0.06054008	-0.0599977	-0.06000058	-0.06	
0.0852	-0.06092405	-0.0606324	-0.06071716	-0.06053483	-0.05999779	-0.06000062	-0.06	
0.0854	-0.06091347	-0.06062591	-0.06070948	-0.06052959	-0.05999788	-0.06000067	-0.06	
0.0856	-0.06090296	-0.06061946	-0.06070183	-0.06052436	-0.05999796	-0.0600007	-0.06	
0.0858	-0.0608925	-0.06061302	-0.06069421	-0.06051914	-0.05999804	-0.06000073	-0.06	
0.086	-0.06088211	-0.0606066	-0.06068663	-0.06051394	-0.05999812	-0.06000076	-0.06	
0.0862	-0.06087177	-0.06060021	-0.06067907	-0.06050874	-0.05999819	-0.06000078	-0.06	
0.08639999	-0.0608615	-0.06059383	-0.06067156	-0.06050356	-0.05999826	-0.06000079	-0.06	
0.0866	-0.06085129	-0.06058749	-0.06066408	-0.06049839	-0.05999833	-0.0600008	-0.06	
0.08679999	-0.06084114	-0.06058116	-0.06065664	-0.06049325	-0.0599984	-0.06000081	-0.06	
0.087	-0.06083107	-0.06057487	-0.06064923	-0.06048811	-0.05999846	-0.06000083	-0.06	
0.0872	-0.06082105	-0.0605686	-0.06064186	-0.060483	-0.05999852	-0.06000083	-0.06	
0.0874	-0.0608111	-0.06056236	-0.06063453	-0.0604779	-0.05999858	-0.06000083	-0.06	
0.0876	-0.06080122	-0.06055615	-0.06062725	-0.06047282	-0.05999864	-0.06000083	-0.06	
0.0878	-0.06079141	-0.06054996	-0.06062	-0.06046776	-0.05999869	-0.06000083	-0.06	
0.088	-0.06078167	-0.06054382	-0.06061279	-0.06046273	-0.05999874	-0.06000082	-0.06	
0.0882	-0.06077199	-0.06053769	-0.06060563	-0.06045771	-0.05999879	-0.06000081	-0.06	
0.0884	-0.06076239	-0.06053161	-0.06059851	-0.06045272	-0.05999884	-0.0600008	-0.06	
0.08859999	-0.06075285	-0.06052555	-0.06059143	-0.06044774	-0.05999888	-0.0600008	-0.06	
0.0888	-0.06074339	-0.06051952	-0.0605844	-0.06044279	-0.05999893	-0.06000078	-0.06	
0.08899999	-0.060734	-0.06051353	-0.06057742	-0.06043787	-0.05999897	-0.06000077	-0.06	
0.0892	-0.06072468	-0.06050758	-0.06057047	-0.06043297	-0.05999901	-0.06000076	-0.06	
0.0894	-0.06071543	-0.06050166	-0.06056358	-0.06042809	-0.05999905	-0.06000075	-0.06	
0.0896	-0.06070627	-0.06049578	-0.06055674	-0.06042324	-0.05999909	-0.06000074	-0.06	
0.0898	-0.06069717	-0.06048993	-0.06054993	-0.06041842	-0.05999912	-0.06000073	-0.06	
0.09	-0.06068815	-0.06048412	-0.06054318	-0.06041362	-0.05999916	-0.06000071	-0.06	
0.0902	-0.06067919	-0.06047834	-0.06053648	-0.06040885	-0.05999919	-0.0600007	-0.06	
0.0904	-0.06067032	-0.0604726	-0.06052982	-0.0604041	-0.05999922	-0.06000068	-0.06	
0.0906	-0.06066152	-0.0604669	-0.06052321	-0.06039938	-0.05999925	-0.06000067	-0.06	
0.09079999	-0.0606528	-0.06046124	-0.06051666	-0.0603947	-0.05999928	-0.06000065	-0.06	
0.091	-0.06064416	-0.06045562	-0.06051015	-0.06039004	-0.05999931	-0.06000063	-0.06	
0.09119999	-0.06063559	-0.06045004	-0.06050369	-0.06038541	-0.05999934	-0.06000062	-0.06	
0.0914	-0.0606271	-0.06044449	-0.06049729	-0.06038081	-0.05999936	-0.0600006	-0.06	
0.0916	-0.06061869	-0.06043899	-0.06049093	-0.06037623	-0.05999939	-0.06000059	-0.06	
0.0918	-0.06061035	-0.06043353	-0.06048463	-0.0603717	-0.05999941	-0.06000057	-0.06	
0.092	-0.06060209	-0.06042811	-0.06047837	-0.06036719	-0.05999944	-0.06000056	-0.06	
0.0922	-0.06059391	-0.06042273	-0.06047218	-0.06036271	-0.05999946	-0.06000054	-0.06	
0.0924	-0.0605858	-0.06041739	-0.06046603	-0.06035826	-0.05999948	-0.06000053	-0.06	
0.0926	-0.06057777	-0.06041209	-0.06045993	-0.06035385	-0.0599995	-0.06000051	-0.06	
0.0928	-0.06056982	-0.06040684	-0.06045389	-0.06034947	-0.05999952	-0.06000049	-0.06	
0.09299999	-0.06056195	-0.06040163	-0.0604479	-0.06034512	-0.05999954	-0.06000048	-0.06	
0.0932	-0.06055415	-0.06039646	-0.06044196	-0.0603408	-0.05999956	-0.06000046	-0.06	
0.09339999	-0.06054644	-0.06039133	-0.06043607	-0.06033652	-0.05999958	-0.06000045	-0.06	
0.0936	-0.06053879	-0.06038624	-0.06043024	-0.06033227	-0.05999959	-0.06000043	-0.06	
0.0938	-0.06053124	-0.06038121	-0.06042446	-0.06032805	-0.05999961	-0.06000042	-0.06	
0.094	-0.06052375	-0.06037621	-0.06041874	-0.06032386	-0.05999962	-0.06000041	-0.06	
0.0942	-0.06051634	-0.06037125	-0.06041307	-0.06031971	-0.05999964	-0.0600004	-0.06	
0.0944	-0.06050901	-0.06036634	-0.06040745	-0.0603156	-0.05999965	-0.06000039	-0.06	
0.0946	-0.06050176	-0.06036148	-0.06040189	-0.06031151	-0.05999967	-0.06000038	-0.06	
0.0948	-0.06049459	-0.06035665	-0.06039638	-0.06030747	-0.05999968	-0.06000037	-0.06	
0.095	-0.06048749	-0.06035188	-0.06039092	-0.06030346	-0.05999969	-0.06000036	-0.06	
0.09519999	-0.06048046	-0.06034714	-0.06038552	-0.06029948	-0.0599997	-0.06000035	-0.06	
0.0954	-0.06047352	-0.06034246	-0.06038017	-0.06029553	-0.05999972	-0.06000033	-0.06	
0.09559999	-0.06046665	-0.06033781	-0.06037488	-0.06029162	-0.05999973	-0.06000032	-0.06	
0.0958	-0.06045986	-0.06033321	-0.06036964	-0.06028775	-0.05999974	-0.06000031	-0.06	
0.096	-0.06045314	-0.06032865	-0.06036445	-0.06028391	-0.05999975	-0.0600003	-0.06	
0.0962	-0.0604465	-0.06032414	-0.06035931	-0.06028011	-0.05999976	-0.06000029	-0.06	
0.0964	-0.06043993	-0.06031967	-0.06035423	-0.06027634	-0.05999977	-0.06000028	-0.06	
0.0966	-0.06043344	-0.06031525	-0.0603492	-0.0602726	-0.05999978	-0.06000027	-0.06	
0.0968	-0.06042703	-0.06031086	-0.06034423	-0.0602689	-0.05999978	-0.06000026	-0.06	
0.097	-0.06042069	-0.06030653	-0.06033931	-0.06026524	-0.05999979	-0.06000026	-0.06	
0.0972	-0.06041442	-0.06030224	-0.06033444	-0.06026161	-0.0599998	-0.06000025	-0.06	
0.09739999	-0.06040823	-0.06029799	-0.06032963	-0.06025802	-0.0599998	-0.06000024	-0.06	
0.0976	-0.06040211	-0.06029379	-0.06032486	-0.06025446	-0.05999981	-0.06000023	-0.06	
0.09779999	-0.06039606	-0.06028963	-0.06032015	-0.06025094	-0.05999982	-0.06000023	-0.06	
0.098	-0.06039008	-0.06028551	-0.06031549	-0.06024745	-0.05999983	-0.06000022	-0.06	
0.0982	-0.06038418	-0.06028144	-0.06031089	-0.060244	-0.05999983	-0.06000021	-0.06	
0.0984	-0.06037835	-0.06027741	-0.06030634	-0.06024058	-0.05999984	-0.0600002	-0.06	
0.0986	-0.06037258	-0.06027343	-0.06030183	-0.0602372	-0.05999985	-0.0600002	-0.06	
0.0988	-0.0603669	-0.06026949	-0.06029738	-0.06023386	-0.05999986	-0.06000019	-0.06	
0.099	-0.06036128	-0.06026559	-0.06029299	-0.06023055	-0.05999986	-0.06000018	-0.06	
0.0992	-0.06035573	-0.06026173	-0.06028864	-0.06022727	-0.05999987	-0.06000017	-0.06	
0.0994	-0.06035025	-0.06025792	-0.06028434	-0.06022403	-0.05999987	-0.06000016	-0.06	
0.09959999	-0.06034485	-0.06025415	-0.0602801	-0.06022082	-0.05999988	-0.06000016	-0.06	
0.0998	-0.0603395	-0.06025043	-0.0602759	-0.06021765	-0.05999988	-0.06000015	-0.06	
0.09999999	-0.06033423	-0.06024675	-0.06027175	-0.06021451	-0.05999988	-0.06000015	-0.06	
