Time	RandIntrinsicI	RandVm	RandFF	
11.568	0	6.250565E-06	6.250565E-05	
11.57	0	6.125554E-06	6.125554E-05	
11.572	0	6.003042E-06	6.003043E-05	
11.574	0	5.882981E-06	5.882981E-05	
11.576	0	5.765322E-06	5.765322E-05	
11.578	0	5.650015E-06	5.650015E-05	
11.58	0	5.537015E-06	5.537015E-05	
11.582	0	5.426275E-06	5.426275E-05	
11.584	0	5.317749E-06	5.317749E-05	
11.586	0	5.211394E-06	5.211394E-05	
11.588	0	5.107166E-06	5.107166E-05	
11.59	0	5.005023E-06	5.005022E-05	
11.592	0	4.904922E-06	4.904922E-05	
11.594	0	4.806824E-06	4.806824E-05	
11.596	0	4.710687E-06	4.710687E-05	
11.598	0	4.616474E-06	4.616474E-05	
11.6	0	4.524144E-06	4.524144E-05	
11.602	0	4.433661E-06	4.433661E-05	
11.604	0	4.344988E-06	4.344988E-05	
11.606	0	4.258088E-06	4.258088E-05	
11.608	0	4.172926E-06	4.172926E-05	
11.61	0	4.089468E-06	4.089468E-05	
11.612	0	4.007678E-06	4.007678E-05	
11.614	0	3.927525E-06	3.927525E-05	
11.616	0	3.848974E-06	3.848974E-05	
11.618	0	3.771995E-06	3.771995E-05	
11.62	0	3.696555E-06	3.696555E-05	
11.622	0	3.622624E-06	3.622624E-05	
11.624	0	3.550172E-06	3.550172E-05	
11.626	0	3.479168E-06	3.479168E-05	
11.628	0	3.409585E-06	3.409585E-05	
11.63	0	3.341393E-06	3.341393E-05	
11.632	0	3.274565E-06	3.274565E-05	
11.634	0	3.209074E-06	3.209074E-05	
11.636	0	3.144893E-06	3.144893E-05	
11.638	0	3.081995E-06	3.081995E-05	
11.64	0	3.020355E-06	3.020355E-05	
11.642	0	2.959948E-06	2.959948E-05	
11.644	0	2.900749E-06	2.900749E-05	
11.646	0	2.842734E-06	2.842734E-05	
11.648	0	2.785879E-06	2.785879E-05	
11.65	0	2.730161E-06	2.730161E-05	
11.652	0	2.675558E-06	2.675558E-05	
11.654	0	2.622047E-06	2.622047E-05	
11.656	0	2.569606E-06	2.569606E-05	
11.658	0	2.518213E-06	2.518213E-05	
11.66	0	2.467849E-06	2.467849E-05	
11.662	0	2.418492E-06	2.418492E-05	
11.664	0	2.370123E-06	2.370122E-05	
11.666	0	2.32272E-06	2.32272E-05	
11.668	0	2.276266E-06	2.276266E-05	
11.67	0	2.23074E-06	2.23074E-05	
11.672	0	2.186126E-06	2.186125E-05	
11.674	0	2.142403E-06	2.142403E-05	
11.676	0	2.099555E-06	2.099555E-05	
11.678	0	2.057564E-06	2.057564E-05	
11.68	0	2.016413E-06	2.016413E-05	
11.682	0	1.976084E-06	1.976084E-05	
11.684	0	1.936563E-06	1.936563E-05	
11.686	0	1.897831E-06	1.897831E-05	
11.688	0	1.859875E-06	1.859875E-05	
11.69	0	1.822677E-06	1.822677E-05	
11.692	0	1.786223E-06	1.786224E-05	
11.694	0	1.750499E-06	1.750499E-05	
11.696	0	1.715489E-06	1.715489E-05	
11.698	0	1.681179E-06	1.681179E-05	
11.7	0	1.647556E-06	1.647556E-05	
11.702	0	1.614605E-06	1.614604E-05	
11.704	0	1.582313E-06	1.582313E-05	
11.706	0	1.550666E-06	1.550666E-05	
11.708	0	1.519653E-06	1.519653E-05	
11.71	0	1.48926E-06	1.48926E-05	
11.712	0	1.459475E-06	1.459475E-05	
11.714	0	1.430285E-06	1.430285E-05	
11.716	0	1.40168E-06	1.40168E-05	
11.718	0	1.373646E-06	1.373646E-05	
11.72	0	1.346173E-06	1.346173E-05	
11.722	0	1.31925E-06	1.31925E-05	
11.724	0	1.292865E-06	1.292865E-05	
11.726	0	1.267007E-06	1.267007E-05	
11.728	0	1.241667E-06	1.241667E-05	
11.73	0	1.216834E-06	1.216834E-05	
11.732	0	1.192497E-06	1.192497E-05	
11.734	0	1.168647E-06	1.168647E-05	
11.736	0	1.145274E-06	1.145274E-05	
11.738	0	1.122369E-06	1.122369E-05	
11.74	0	1.099922E-06	1.099922E-05	
11.742	0	1.077923E-06	1.077923E-05	
11.744	0	1.056365E-06	1.056365E-05	
11.746	0	1.035237E-06	1.035237E-05	
11.748	0	1.014533E-06	1.014533E-05	
11.75	0	9.94242E-07	9.94242E-06	
11.752	0	9.743571E-07	9.743571E-06	
11.754	0	9.5487E-07	9.548699E-06	
11.756	0	9.357726E-07	9.357726E-06	
11.758	0	9.170571E-07	9.170571E-06	
11.76	0	8.987159E-07	8.987159E-06	
11.762	0	8.807416E-07	8.807416E-06	
11.764	0	8.631268E-07	8.631268E-06	
11.766	0	8.458642E-07	8.458643E-06	
11.768	0	8.28947E-07	8.289469E-06	
11.77	0	8.12368E-07	8.12368E-06	
11.772	0	7.961206E-07	7.961206E-06	
11.774	0	7.801982E-07	7.801982E-06	
11.776	0	7.645942E-07	7.645942E-06	
11.778	0	7.493023E-07	7.493023E-06	
11.78	0	7.343163E-07	7.343163E-06	
11.782	0	7.1963E-07	7.1963E-06	
11.784	0	7.052374E-07	7.052374E-06	
11.786	0	6.911326E-07	6.911327E-06	
11.788	0	6.7731E-07	6.7731E-06	
11.79	0	6.637638E-07	6.637638E-06	
11.792	0	6.504885E-07	6.504885E-06	
11.794	0	6.374788E-07	6.374788E-06	
11.796	0	6.247292E-07	6.247292E-06	
11.798	0	6.122346E-07	6.122346E-06	
11.8	0	5.999899E-07	5.999899E-06	
11.802	0	5.879901E-07	5.879901E-06	
11.804	0	5.762303E-07	5.762303E-06	
11.806	0	5.647057E-07	5.647057E-06	
11.808	0	5.534116E-07	5.534116E-06	
11.81	0	5.423433E-07	5.423433E-06	
11.812	0	5.314965E-07	5.314965E-06	
11.814	0	5.208665E-07	5.208665E-06	
11.816	0	5.104492E-07	5.104492E-06	
11.818	0	5.002402E-07	5.002402E-06	
11.82	0	4.902354E-07	4.902354E-06	
11.822	0	4.804307E-07	4.804308E-06	
11.824	0	4.708221E-07	4.708221E-06	
11.826	0	4.614057E-07	4.614057E-06	
11.828	0	4.521776E-07	4.521776E-06	
11.83	0	4.43134E-07	4.43134E-06	
11.832	0	4.342713E-07	4.342714E-06	
11.834	0	4.255859E-07	4.255859E-06	
11.836	0	4.170742E-07	4.170742E-06	
11.838	0	4.087327E-07	4.087327E-06	
11.84	0	4.005581E-07	4.005581E-06	
11.842	0	3.925469E-07	3.925469E-06	
11.844	0	3.84696E-07	3.84696E-06	
11.846	0	3.77002E-07	3.77002E-06	
11.848	0	3.69462E-07	3.69462E-06	
11.85	0	3.620727E-07	3.620728E-06	
11.852	0	3.548313E-07	3.548313E-06	
11.854	0	3.477347E-07	3.477347E-06	
11.856	0	3.4078E-07	3.4078E-06	
11.858	0	3.339644E-07	3.339644E-06	
11.86	0	3.272851E-07	3.272851E-06	
11.862	0	3.207394E-07	3.207394E-06	
11.864	0	3.143246E-07	3.143246E-06	
11.866	0	3.080381E-07	3.080381E-06	
11.868	0	3.018773E-07	3.018773E-06	
11.87	0	2.958398E-07	2.958398E-06	
11.872	0	2.89923E-07	2.89923E-06	
11.874	0	2.841245E-07	2.841245E-06	
11.876	0	2.78442E-07	2.78442E-06	
11.878	0	2.728732E-07	2.728732E-06	
11.88	0	2.674157E-07	2.674157E-06	
11.882	0	2.620674E-07	2.620674E-06	
11.884	0	2.568261E-07	2.568261E-06	
11.886	0	2.516896E-07	2.516896E-06	
11.888	0	2.466558E-07	2.466558E-06	
11.89	0	2.417226E-07	2.417226E-06	
11.892	0	2.368882E-07	2.368882E-06	
11.894	0	2.321504E-07	2.321504E-06	
11.896	0	2.275074E-07	2.275074E-06	
11.898	0	2.229573E-07	2.229573E-06	
11.9	0	2.184981E-07	2.184981E-06	
11.902	0	2.141282E-07	2.141282E-06	
11.904	0	2.098456E-07	2.098456E-06	
11.906	0	2.056487E-07	2.056487E-06	
11.908	0	2.015357E-07	2.015357E-06	
11.91	0	1.97505E-07	1.97505E-06	
11.912	0	1.935549E-07	1.935549E-06	
11.914	0	1.896838E-07	1.896838E-06	
11.916	0	1.858901E-07	1.858901E-06	
11.918	0	1.821723E-07	1.821723E-06	
11.92	0	1.785289E-07	1.785289E-06	
11.922	0	1.749583E-07	1.749583E-06	
11.924	0	1.714591E-07	1.714591E-06	
11.926	0	1.6803E-07	1.6803E-06	
11.928	0	1.646694E-07	1.646694E-06	
11.93	0	1.61376E-07	1.61376E-06	
11.932	0	1.581485E-07	1.581485E-06	
11.934	0	1.549855E-07	1.549855E-06	
11.936	0	1.518858E-07	1.518858E-06	
11.938	0	1.488481E-07	1.488481E-06	
11.94	0	1.458711E-07	1.458711E-06	
11.942	0	1.429537E-07	1.429537E-06	
11.944	0	1.400946E-07	1.400946E-06	
11.946	0	1.372927E-07	1.372927E-06	
11.948	0	1.345469E-07	1.345469E-06	
11.95	0	1.318559E-07	1.318559E-06	
11.952	0	1.292188E-07	1.292188E-06	
11.954	0	1.266344E-07	1.266344E-06	
11.956	0	1.241017E-07	1.241017E-06	
11.958	0	1.216197E-07	1.216197E-06	
11.96	0	1.191873E-07	1.191873E-06	
11.962	0	1.168036E-07	1.168036E-06	
11.964	0	1.144675E-07	1.144675E-06	
11.966	0	1.121781E-07	1.121781E-06	
11.968	0	1.099346E-07	1.099346E-06	
11.97	0	1.077359E-07	1.077359E-06	
11.972	0	1.055812E-07	1.055812E-06	
11.974	0	1.034696E-07	1.034696E-06	
11.976	0	1.014002E-07	1.014002E-06	
11.978	0	9.937216E-08	0	
11.98	0	9.738471E-08	0	
11.982	0	9.543702E-08	0	
11.984	0	9.352828E-08	0	
11.986	0	9.165771E-08	0	
11.988	0	8.982455E-08	0	
11.99	0	8.802806E-08	0	
11.992	0	8.62675E-08	0	
11.994	0	8.454215E-08	0	
11.996	0	8.285131E-08	0	
11.998	0	8.119428E-08	0	
12	0	7.957039E-08	0	
12.002	0	7.797898E-08	0	
12.004	0	7.64194E-08	0	
12.006	0	7.489101E-08	0	
12.008	0	7.33932E-08	0	
12.01	0	7.192534E-08	0	
12.012	0	7.048683E-08	0	
12.014	0	6.907709E-08	0	
12.016	0	6.769555E-08	0	
12.018	0	6.634163E-08	0	
12.02	0	6.50148E-08	0	
12.022	0	6.371451E-08	0	
12.024	0	6.244022E-08	0	
12.026	0	6.119141E-08	0	
12.028	0	5.996758E-08	0	
12.03	0	5.876823E-08	0	
12.032	0	5.759287E-08	0	
12.034	0	5.644101E-08	0	
12.036	0	5.531219E-08	0	
12.038	0	5.420594E-08	0	
12.04	0	5.312183E-08	0	
12.042	0	5.205939E-08	0	
12.044	0	5.10182E-08	0	
12.046	0	4.999784E-08	0	
12.048	0	4.899788E-08	0	
12.05	0	4.801792E-08	0	
12.052	0	4.705756E-08	0	
12.054	0	4.611641E-08	0	
12.056	0	4.519408E-08	0	
12.058	0	4.42902E-08	0	
12.06	0	4.34044E-08	0	
12.062	0	4.253631E-08	0	
12.064	0	4.168558E-08	0	
12.066	0	4.085187E-08	0	
12.068	0	4.003483E-08	0	
12.07	0	3.923414E-08	0	
12.072	0	3.844945E-08	0	
12.074	0	3.768046E-08	0	
12.076	0	3.692686E-08	0	
12.078	0	3.618832E-08	0	
12.08	0	3.546455E-08	0	
12.082	0	3.475526E-08	0	
12.084	0	3.406015E-08	0	
12.086	0	3.337895E-08	0	
12.088	0	3.271137E-08	0	
12.09	0	3.205714E-08	0	
12.092	0	3.1416E-08	0	
12.094	0	3.078768E-08	0	
12.096	0	3.017193E-08	0	
12.098	0	2.956849E-08	0	
12.1	0	2.897712E-08	0	
12.102	0	2.839757E-08	0	
12.104	0	2.782962E-08	0	
12.106	0	2.727303E-08	0	
12.108	0	2.672757E-08	0	
12.11	0	2.619302E-08	0	
12.112	0	2.566916E-08	0	
12.114	0	2.515577E-08	0	
12.116	0	2.465266E-08	0	
12.118	0	2.415961E-08	0	
12.12	0	2.367641E-08	0	
12.122	0	2.320288E-08	0	
12.124	0	2.273883E-08	0	
12.126	0	2.228405E-08	0	
12.128	0	2.183837E-08	0	
12.13	0	2.14016E-08	0	
12.132	0	2.097357E-08	0	
12.134	0	2.05541E-08	0	
12.136	0	2.014302E-08	0	
12.138	0	1.974016E-08	0	
12.14	0	1.934536E-08	0	
12.142	0	1.895845E-08	0	
12.144	0	1.857928E-08	0	
12.146	0	1.820769E-08	0	
12.148	0	1.784354E-08	0	
12.15	0	1.748667E-08	0	
12.152	0	1.713694E-08	0	
12.154	0	1.67942E-08	0	
12.156	0	1.645832E-08	0	
12.158	0	1.612915E-08	0	
12.16	0	1.580657E-08	0	
12.162	0	1.549044E-08	0	
12.164	0	1.518063E-08	0	
12.166	0	1.487701E-08	0	
12.168	0	1.457947E-08	0	
12.17	0	1.428788E-08	0	
12.172	0	1.400213E-08	0	
12.174	0	1.372208E-08	0	
12.176	0	1.344764E-08	0	
12.178	0	1.317869E-08	0	
12.18	0	1.291511E-08	0	
12.182	0	1.265681E-08	0	
12.184	0	1.240368E-08	0	
12.186	0	1.21556E-08	0	
12.188	0	1.191249E-08	0	
12.19	0	1.167424E-08	0	
12.192	0	1.144076E-08	0	
12.194	0	1.121194E-08	0	
12.196	0	1.09877E-08	0	
12.198	0	1.076795E-08	0	
12.2	0	1.055259E-08	0	
12.202	0	1.034154E-08	0	
12.204	0	1.013471E-08	0	
12.206	0	9.932012E-09	0	
12.208	0	9.733371E-09	0	
12.21	0	9.538704E-09	0	
12.212	0	9.34793E-09	0	
12.214	0	9.160971E-09	0	
12.216	0	8.977751E-09	0	
12.218	0	8.798196E-09	0	
12.22	0	8.622232E-09	0	
12.222	0	8.449788E-09	0	
12.224	0	8.280792E-09	0	
12.226	0	8.115176E-09	0	
12.228	0	7.952872E-09	0	
12.23	0	7.793814E-09	0	
12.232	0	7.637938E-09	0	
12.234	0	7.48518E-09	0	
12.236	0	7.335476E-09	0	
12.238	0	7.188766E-09	0	
12.24	0	7.044991E-09	0	
12.242	0	6.904092E-09	0	
12.244	0	6.76601E-09	0	
12.246	0	6.630689E-09	0	
12.248	0	6.498075E-09	0	
12.25	0	6.368114E-09	0	
12.252	0	6.240752E-09	0	
12.254	0	6.115937E-09	0	
12.256	0	5.993618E-09	0	
12.258	0	5.873746E-09	0	
12.26	0	5.756271E-09	0	
12.262	0	5.641146E-09	0	
12.264	0	5.528323E-09	0	
12.266	0	5.417756E-09	0	
12.268	0	5.309401E-09	0	
12.27	0	5.203213E-09	0	
12.272	0	5.099149E-09	0	
12.274	0	4.997166E-09	0	
12.276	0	4.897223E-09	0	
12.278	0	4.799278E-09	0	
12.28	0	4.703293E-09	0	
12.282	0	4.609227E-09	0	
12.284	0	4.517043E-09	0	
12.286	0	4.426702E-09	0	
12.288	0	4.338168E-09	0	
12.29	0	4.251404E-09	0	
12.292	0	4.166376E-09	0	
12.294	0	4.083049E-09	0	
12.296	0	4.001388E-09	0	
12.298	0	3.92136E-09	0	
12.3	0	3.842933E-09	0	
12.302	0	3.766075E-09	0	
12.304	0	3.690753E-09	0	
12.306	0	3.616938E-09	0	
12.308	0	3.544599E-09	0	
12.31	0	3.473707E-09	0	
12.312	0	3.404233E-09	0	
12.314	0	3.336148E-09	0	
12.316	0	3.269425E-09	0	
12.318	0	3.204037E-09	0	
12.32	0	3.139956E-09	0	
12.322	0	3.077157E-09	0	
12.324	0	3.015614E-09	0	
12.326	0	2.955301E-09	0	
12.328	0	2.896195E-09	0	
12.33	0	2.838271E-09	0	
12.332	0	2.781506E-09	0	
12.334	0	2.725876E-09	0	
12.336	0	2.671358E-09	0	
12.338	0	2.617931E-09	0	
12.34	0	2.565572E-09	0	
12.342	0	2.514261E-09	0	
12.344	0	2.463976E-09	0	
12.346	0	2.414696E-09	0	
12.348	0	2.366402E-09	0	
12.35	0	2.319074E-09	0	
12.352	0	2.272692E-09	0	
12.354	0	2.227239E-09	0	
12.356	0	2.182694E-09	0	
12.358	0	2.13904E-09	0	
12.36	0	2.096259E-09	0	
12.362	0	2.054334E-09	0	
12.364	0	2.013247E-09	0	
12.366	0	1.972982E-09	0	
12.368	0	1.933523E-09	0	
12.37	0	1.894852E-09	0	
12.372	0	1.856955E-09	0	
12.374	0	1.819816E-09	0	
12.376	0	1.78342E-09	0	
12.378	0	1.747751E-09	0	
12.38	0	1.712796E-09	0	
12.382	0	1.678541E-09	0	
12.384	0	1.64497E-09	0	
12.386	0	1.61207E-09	0	
12.388	0	1.579829E-09	0	
12.39	0	1.548232E-09	0	
12.392	0	1.517268E-09	0	
12.394	0	1.486922E-09	0	
12.396	0	1.457184E-09	0	
12.398	0	1.42804E-09	0	
12.4	0	1.399479E-09	0	
12.402	0	1.37149E-09	0	
12.404	0	1.34406E-09	0	
12.406	0	1.317179E-09	0	
12.408	0	1.290835E-09	0	
12.41	0	1.265018E-09	0	
12.412	0	1.239718E-09	0	
12.414	0	1.214924E-09	0	
12.416	0	1.190625E-09	0	
12.418	0	1.166813E-09	0	
12.42	0	1.143477E-09	0	
12.422	0	1.120607E-09	0	
12.424	0	1.098195E-09	0	
12.426	0	1.076231E-09	0	
12.428	0	1.054706E-09	0	
12.43	0	1.033612E-09	0	
12.432	0	1.01294E-09	0	
12.434	0	9.926812E-10	0	
12.436	0	9.728275E-10	0	
12.438	0	9.533709E-10	0	
12.44	0	9.343035E-10	0	
12.442	0	9.156175E-10	0	
12.444	0	8.973051E-10	0	
12.446	0	8.79359E-10	0	
12.448	0	8.617719E-10	0	
12.45	0	8.445364E-10	0	
12.452	0	8.276457E-10	0	
12.454	0	8.110928E-10	0	
12.456	0	7.948709E-10	0	
12.458	0	7.789736E-10	0	
12.46	0	7.633941E-10	0	
12.462	0	7.481262E-10	0	
12.464	0	7.331636E-10	0	
12.466	0	7.185004E-10	0	
12.468	0	7.041304E-10	0	
12.47	0	6.900477E-10	0	
12.472	0	6.762468E-10	0	
12.474	0	6.627218E-10	0	
12.476	0	6.494674E-10	0	
12.478	0	6.36478E-10	0	
12.48	0	6.237485E-10	0	
12.482	0	6.112735E-10	0	
12.484	0	5.99048E-10	0	
12.486	0	5.870671E-10	0	
12.488	0	5.753257E-10	0	
12.49	0	5.638192E-10	0	
12.492	0	5.525428E-10	0	
12.494	0	5.41492E-10	0	
12.496	0	5.306621E-10	0	
12.498	0	5.200489E-10	0	
12.5	0	5.096479E-10	0	
12.502	0	4.99455E-10	0	
12.504	0	4.894659E-10	0	
12.506	0	4.796765E-10	0	
12.508	0	4.70083E-10	0	
12.51	0	4.606813E-10	0	
12.512	0	4.514677E-10	0	
12.514	0	4.424383E-10	0	
12.516	0	4.335896E-10	0	
12.518	0	4.249178E-10	0	
12.52	0	4.164194E-10	0	
12.522	0	4.08091E-10	0	
12.524	0	3.999292E-10	0	
12.526	0	3.919306E-10	0	
12.528	0	3.84092E-10	0	
12.53	0	3.764102E-10	0	
12.532	0	3.68882E-10	0	
12.534	0	3.615043E-10	0	
12.536	0	3.542742E-10	0	
12.538	0	3.471888E-10	0	
12.54	0	3.40245E-10	0	
12.542	0	3.334401E-10	0	
12.544	0	3.267713E-10	0	
12.546	0	3.202359E-10	0	
12.548	0	3.138312E-10	0	
12.55	0	3.075545E-10	0	
12.552	0	3.014035E-10	0	
12.554	0	2.953754E-10	0	
12.556	0	2.894679E-10	0	
12.558	0	2.836785E-10	0	
12.56	0	2.78005E-10	0	
12.562	0	2.724448E-10	0	
12.564	0	2.66996E-10	0	
12.566	0	2.61656E-10	0	
12.568	0	2.564229E-10	0	
12.57	0	2.512945E-10	0	
12.572	0	2.462686E-10	0	
12.574	0	2.413432E-10	0	
12.576	0	2.365163E-10	0	
12.578	0	2.31786E-10	0	
12.58	0	2.271503E-10	0	
12.582	0	2.226073E-10	0	
12.584	0	2.181551E-10	0	
12.586	0	2.13792E-10	0	
12.588	0	2.095162E-10	0	
12.59	0	2.053259E-10	0	
12.592	0	2.012193E-10	0	
12.594	0	1.971949E-10	0	
12.596	0	1.93251E-10	0	
12.598	0	1.89386E-10	0	
12.6	0	1.855983E-10	0	
12.602	0	1.818863E-10	0	
12.604	0	1.782486E-10	0	
12.606	0	1.746836E-10	0	
12.608	0	1.7119E-10	0	
12.61	0	1.677662E-10	0	
12.612	0	1.644108E-10	0	
12.614	0	1.611226E-10	0	
12.616	0	1.579002E-10	0	
12.618	0	1.547422E-10	0	
12.62	0	1.516473E-10	0	
12.622	0	1.486144E-10	0	
12.624	0	1.456421E-10	0	
12.626	0	1.427292E-10	0	
12.628	0	1.398747E-10	0	
12.63	0	1.370772E-10	0	
12.632	0	1.343356E-10	0	
12.634	0	1.316489E-10	0	
12.636	0	1.290159E-10	0	
12.638	0	1.264356E-10	0	
12.64	0	1.239069E-10	0	
12.642	0	1.214287E-10	0	
12.644	0	1.190002E-10	0	
12.646	0	1.166202E-10	0	
12.648	0	1.142878E-10	0	
12.65	0	1.12002E-10	0	
12.652	0	1.09762E-10	0	
12.654	0	1.075667E-10	0	
12.656	0	1.054154E-10	0	
12.658	0	1.033071E-10	0	
12.66	0	1.01241E-10	0	
12.662	0	9.921614E-11	0	
12.664	0	9.723181E-11	0	
12.666	0	9.528717E-11	0	
12.668	0	9.338143E-11	0	
12.67	0	9.15138E-11	0	
12.672	0	8.968352E-11	0	
12.674	0	8.788985E-11	0	
12.676	0	8.613205E-11	0	
12.678	0	8.440941E-11	0	
12.68	0	8.272122E-11	0	
12.682	0	8.106679E-11	0	
12.684	0	7.944546E-11	0	
12.686	0	7.785655E-11	0	
12.688	0	7.629942E-11	0	
12.69	0	7.477343E-11	0	
12.692	0	7.327796E-11	0	
12.694	0	7.18124E-11	0	
12.696	0	7.037616E-11	0	
12.698	0	6.896864E-11	0	
12.7	0	6.758926E-11	0	
12.702	0	6.623747E-11	0	
12.704	0	6.491272E-11	0	
12.706	0	6.361447E-11	0	
12.708	0	6.234218E-11	0	
12.71	0	6.109534E-11	0	
12.712	0	5.987343E-11	0	
12.714	0	5.867597E-11	0	
12.716	0	5.750245E-11	0	
12.718	0	5.63524E-11	0	
12.72	0	5.522535E-11	0	
12.722	0	5.412085E-11	0	
12.724	0	5.303843E-11	0	
12.726	0	5.197766E-11	0	
12.728	0	5.093811E-11	0	
12.73	0	4.991935E-11	0	
12.732	0	4.892096E-11	0	
12.734	0	4.794254E-11	0	
12.736	0	4.698369E-11	0	
12.738	0	4.604402E-11	0	
12.74	0	4.512313E-11	0	
12.742	0	4.422067E-11	0	
12.744	0	4.333626E-11	0	
12.746	0	4.246953E-11	0	
12.748	0	4.162014E-11	0	
12.75	0	4.078774E-11	0	
12.752	0	3.997198E-11	0	
12.754	0	3.917254E-11	0	
12.756	0	3.838909E-11	0	
12.758	0	3.762131E-11	0	
12.76	0	3.686889E-11	0	
12.762	0	3.613151E-11	0	
12.764	0	3.540888E-11	0	
12.766	0	3.47007E-11	0	
12.768	0	3.400669E-11	0	
12.77	0	3.332655E-11	0	
12.772	0	3.266002E-11	0	
12.774	0	3.200682E-11	0	
12.776	0	3.136668E-11	0	
12.778	0	3.073935E-11	0	
12.78	0	3.012456E-11	0	
12.782	0	2.952207E-11	0	
12.784	0	2.893163E-11	0	
12.786	0	2.8353E-11	0	
12.788	0	2.778594E-11	0	
12.79	0	2.723022E-11	0	
12.792	0	2.668562E-11	0	
12.794	0	2.61519E-11	0	
12.796	0	2.562887E-11	0	
12.798	0	2.511629E-11	0	
12.8	0	2.461396E-11	0	
12.802	0	2.412168E-11	0	
12.804	0	2.363925E-11	0	
12.806	0	2.316646E-11	0	
12.808	0	2.270313E-11	0	
12.81	0	2.224907E-11	0	
12.812	0	2.180409E-11	0	
12.814	0	2.136801E-11	0	
12.816	0	2.094065E-11	0	
12.818	0	2.052184E-11	0	
12.82	0	2.01114E-11	0	
12.822	0	1.970917E-11	0	
12.824	0	1.931499E-11	0	
12.826	0	1.892869E-11	0	
12.828	0	1.855011E-11	0	
12.83	0	1.817911E-11	0	
12.832	0	1.781553E-11	0	
12.834	0	1.745922E-11	0	
12.836	0	1.711004E-11	0	
12.838	0	1.676784E-11	0	
12.84	0	1.643248E-11	0	
12.842	0	1.610383E-11	0	
12.844	0	1.578175E-11	0	
12.846	0	1.546612E-11	0	
12.848	0	1.515679E-11	0	
12.85	0	1.485366E-11	0	
12.852	0	1.455659E-11	0	
12.854	0	1.426545E-11	0	
12.856	0	1.398014E-11	0	
12.858	0	1.370054E-11	0	
12.86	0	1.342653E-11	0	
12.862	0	1.3158E-11	0	
12.864	0	1.289484E-11	0	
12.866	0	1.263694E-11	0	
12.868	0	1.23842E-11	0	
12.87	0	1.213652E-11	0	
12.872	0	1.189379E-11	0	
12.874	0	1.165591E-11	0	
12.876	0	1.14228E-11	0	
12.878	0	1.119434E-11	0	
12.88	0	1.097045E-11	0	
12.882	0	1.075104E-11	0	
12.884	0	1.053602E-11	0	
12.886	0	1.03253E-11	0	
12.888	0	1.01188E-11	0	
12.89	0	9.916421E-12	0	
12.892	0	9.718093E-12	0	
12.894	0	9.523731E-12	0	
12.896	0	9.333256E-12	0	
12.898	0	9.146591E-12	0	
12.9	0	8.96366E-12	0	
12.902	0	8.784386E-12	0	
12.904	0	8.608699E-12	0	
12.906	0	8.436525E-12	0	
12.908	0	8.267794E-12	0	
12.91	0	8.102439E-12	0	
12.912	0	7.94039E-12	0	
12.914	0	7.781582E-12	0	
12.916	0	7.62595E-12	0	
12.918	0	7.473432E-12	0	
12.92	0	7.323963E-12	0	
12.922	0	7.177483E-12	0	
12.924	5.608818E-09	0.001121764	0.01121764	
12.926	5.608818E-09	0.002221092	0.02221092	
12.928	5.608818E-09	0.003298434	0.03298434	
12.93	5.608818E-09	0.004354229	0.04354229	
12.932	5.608818E-09	0.005388908	0.05388908	
12.934	5.608818E-09	0.006402893	0.06402893	
12.936	5.608818E-09	0.007396599	0.073966	
12.938	5.608818E-09	0.008370431	0.08370431	
12.94	5.608818E-09	0.009324786	0.09324786	
12.942	5.608818E-09	0.01026005	0.1026005	
12.944	5.608818E-09	0.01117662	0.1117662	
12.946	5.608818E-09	0.01207485	0.1207485	
12.948	5.608818E-09	0.01295511	0.1295511	
12.95	5.608818E-09	0.01381778	0.1381778	
12.952	5.608818E-09	0.01466318	0.1466318	
12.954	5.608818E-09	0.01549168	0.1549168	
12.956	5.608818E-09	0.01630361	0.1630361	
12.958	5.608818E-09	0.01709931	0.1709931	
12.96	5.608818E-09	0.01787908	0.1787908	
12.962	5.608818E-09	0.01864327	0.1864327	
12.964	5.608818E-09	0.01939216	0.1939216	
12.966	5.608818E-09	0.02012608	0.2012608	
12.968	5.608818E-09	0.02084533	0.2084533	
12.97	5.608818E-09	0.02155018	0.2155018	
12.972	5.608818E-09	0.02224094	0.2224094	
12.974	5.608818E-09	0.02291789	0.2291789	
12.976	5.608818E-09	0.02358129	0.2358129	
12.978	5.608818E-09	0.02423143	0.2423143	
12.98	5.608818E-09	0.02486856	0.2486856	
12.982	5.608818E-09	0.02549296	0.2549296	
12.984	5.608818E-09	0.02610486	0.2610486	
12.986	5.608818E-09	0.02670453	0.2670453	
12.988	5.608818E-09	0.0272922	0.272922	
12.99	5.608818E-09	0.02786812	0.2786812	
12.992	5.608818E-09	0.02843252	0.2843252	
12.994	5.608818E-09	0.02898563	0.2898563	
12.996	5.608818E-09	0.02952768	0.2952769	
12.998	5.608818E-09	0.03005889	0.3005889	
13	5.608818E-09	0.03057948	0.3057948	
13.002	5.608818E-09	0.03108965	0.3108965	
13.004	5.608818E-09	0.03158962	0.3158962	
13.006	5.608818E-09	0.0320796	0.320796	
13.008	5.608818E-09	0.03255977	0.3255977	
13.01	5.608818E-09	0.03303033	0.3303033	
13.012	5.608818E-09	0.03349149	0.3349149	
13.014	5.608818E-09	0.03394343	0.3394343	
13.016	5.608818E-09	0.03438632	0.3438632	
13.018	5.608818E-09	0.03482036	0.3482036	
13.02	5.608818E-09	0.03524572	0.3524572	
