Time	10ExternalUp	11SynapticUp	12ExternalUp	12FFUp	10FFUp	11FFUp	13SynapticDown	14ExternalDown	10ExternalDown	10FFDown	14FFDown	13FFDown	
0.956	8E-09	9.097947E-09	0	0.5119999	0.7984525	1	1.750144E-09	0	8E-09	0.7984525	0.5119999	0.142943	
0.9580001	8E-09	8.080338E-09	0	0.4095999	0.798762	1	1.972462E-09	0	8E-09	0.798762	0.4095999	0.1538036	
0.96	8E-09	7.265538E-09	0	0.3276799	0.7990096	0.9776027	2.195366E-09	0	8E-09	0.7990096	0.3276799	0.1669502	
0.9620001	8E-09	6.613242E-09	0	0.2621439	0.7992077	0.9143471	2.413401E-09	0	8E-09	0.7992077	0.2621439	0.1818282	
0.964	8E-09	6.091113E-09	0	0.2097151	0.7993662	0.8532999	2.621577E-09	0	8E-09	0.7993662	0.2097151	0.1978941	
0.966	8E-09	5.673223E-09	0	0.1677721	0.7994929	0.7961044	2.815799E-09	0	8E-09	0.7994929	0.1677721	0.2146313	
0.9680001	8E-09	5.338791E-09	0	0.1342177	0.7995943	0.7436593	2.993135E-09	0	8E-09	0.7995943	0.1342177	0.2315677	
0.97	8E-09	5.071168E-09	0	0.1073741	0.7996755	0.6963508	3.151892E-09	0	8E-09	0.7996755	0.1073741	0.248292	
0.9720001	8E-09	4.857022E-09	0	0.08589932	0.7997403	0.6542211	3.291527E-09	0	8E-09	0.7997403	0.08589932	0.2644642	
0.974	8E-09	4.685673E-09	0	0.06871945	0.7997923	0.6170903	3.412448E-09	0	8E-09	0.7997923	0.06871945	0.2798203	
0.9760001	8E-09	4.548574E-09	0	0.05497556	0.7998338	0.5846437	3.515759E-09	0	8E-09	0.7998338	0.05497556	0.2941714	
0.978	8E-09	4.438883E-09	0	0.04398045	0.799867	0.5564926	3.603014E-09	0	8E-09	0.799867	0.04398045	0.3073974	
0.98	8E-09	4.35112E-09	0	0.03518436	0.7998937	0.5322165	3.675992E-09	0	8E-09	0.7998937	0.03518436	0.3194377	
0.9820001	8E-09	4.280906E-09	0	0.02814749	0.7999149	0.5113913	3.736533E-09	0	8E-09	0.7999149	0.02814749	0.3302809	
0.984	8E-09	4.22473E-09	0	0.02251799	0.7999319	0.4936076	3.786418E-09	0	8E-09	0.7999319	0.02251799	0.3399531	
0.9860001	8E-09	4.179788E-09	0	0.01801439	0.7999455	0.4784819	3.827294E-09	0	8E-09	0.7999455	0.01801439	0.3485083	
0.988	8E-09	4.143833E-09	0	0.01441151	0.7999564	0.4656622	3.860634E-09	0	8E-09	0.7999564	0.01441151	0.3560193	
0.9900001	8E-09	4.115067E-09	0	0.01152921	0.7999651	0.4548311	3.887726E-09	0	8E-09	0.7999651	0.01152921	0.36257	
0.992	8E-09	4.092056E-09	0	0.009223368	0.7999721	0.445706	3.909675E-09	0	8E-09	0.7999721	0.009223368	0.3682495	
0.994	8E-09	4.073645E-09	0	0.007378694	0.7999777	0.4380377	3.927413E-09	0	8E-09	0.7999777	0.007378694	0.3731478	
0.9960001	8E-09	4.058916E-09	0	0.005902955	0.7999821	0.4316084	3.941719E-09	0	8E-09	0.7999821	0.005902955	0.3773527	
0.998	8E-09	4.047133E-09	0	0.004722364	0.7999856	0.4262294	3.953239E-09	0	8E-09	0.7999856	0.004722364	0.3809469	
1	0	4.037706E-09	0	0.003777891	0.7999885	0.4217377	3.962504E-09	0	0	0.7999885	0.003777891	0.3840076	
1.002	0	4.030165E-09	0	0.003022313	0.6399908	0.4179934	3.969947E-09	0	0	0.6399908	0.003022313	0.386605	
1.004	0	3.219296E-09	0	0.002417851	0.5119926	0.3987807	3.180728E-09	0	0	0.5119926	0.002417851	0.3728985	
1.006	0	2.572342E-09	0	0.00193428	0.4095941	0.3704714	2.547643E-09	0	0	0.4095941	0.00193428	0.3492717	
1.008	0	2.055893E-09	0	0.001547424	0.3276753	0.3374949	2.040078E-09	0	0	0.3276753	0.001547424	0.3202189	
1.01	0	1.643447E-09	0	0.001237939	0.2621402	0.3028649	1.633322E-09	0	0	0.2621402	0.001237939	0.2888415	
1.012	0	1.313946E-09	0	0.0009903515	0.2097122	0.2685708	1.307464E-09	0	0	0.2097122	0.0009903515	0.2572225	
1.014	0	1.050638E-09	0	0.0007922812	0.1677698	0.2358694	1.046488E-09	0	0	0.1677698	0.0007922812	0.2267078	
1.016	0	8.40178E-10	0	0.000633825	0.1342158	0.2054991	8.375217E-10	0	0	0.1342158	0.000633825	0.1981167	
1.018	0	6.719297E-10	0	0.00050706	0.1073726	0.1778378	6.702294E-10	0	0	0.1073726	0.00050706	0.1718979	
1.02	0	5.374076E-10	0	0.000405648	0.08589811	0.1530184	5.363193E-10	0	0	0.08589811	0.000405648	0.1482447	
1.022	0	4.29839E-10	0	0.0003245184	0.06871849	0.1310115	4.291424E-10	0	0	0.06871849	0.0003245184	0.1271786	
1.024	0	3.438154E-10	0	0.0002596147	0.05497478	0.1116855	3.433696E-10	0	0	0.05497478	0.0002596147	0.1086103	
1.026	0	2.750166E-10	0	0.0002076918	0.04397983	0.09484875	2.747313E-10	0	0	0.04397983	0.0002076918	0.09238285	
1.028	0	2.199905E-10	0	0.0001661534	0.03518386	0.08027881	2.198079E-10	0	0	0.03518386	0.0001661534	0.07830244	
1.03	0	1.759778E-10	0	0.0001329227	0.02814709	0.06774261	1.758609E-10	0	0	0.02814709	0.0001329227	0.06615916	
1.032	0	1.407729E-10	0	0.0001063382	0.02251767	0.05700954	1.406981E-10	0	0	0.02251767	0.0001063382	0.05574129	
1.034	0	1.126123E-10	0	8.507053E-05	0.01801414	0.04785988	1.125644E-10	0	0	0.01801414	8.507053E-05	0.04684432	
1.036	0	9.0086E-11	0	6.805643E-05	0.01441131	0.04008962	9.005537E-11	0	0	0.01441131	6.805643E-05	0.03927656	
1.038	0	7.206635E-11	0	5.444514E-05	0.01152905	0.03351302	7.204673E-11	0	0	0.01152905	5.444514E-05	0.03286219	
1.04	0	5.765151E-11	0	4.355611E-05	0.009223238	0.02796345	5.763896E-11	0	0	0.009223238	4.355611E-05	0.02744253	
1.042	0	4.61202E-11	0	3.484489E-05	0.007378589	0.02329316	4.611217E-11	0	0	0.007378589	3.484489E-05	0.02287626	
1.044	0	3.689552E-11	0	2.787591E-05	0.005902871	0.01937244	3.689037E-11	0	0	0.005902871	2.787591E-05	0.01903882	
1.046	0	2.9516E-11	0	2.230073E-05	0.004722297	0.01608827	2.951271E-11	0	0	0.004722297	2.230073E-05	0.01582131	
1.048	0	2.361254E-11	0	1.784058E-05	0.003777838	0.01334287	2.361043E-11	0	0	0.003777838	1.784058E-05	0.01312926	
1.05	0	1.888986E-11	0	1.427247E-05	0.00302227	0.01105209	1.888852E-11	0	0	0.00302227	1.427247E-05	0.01088118	
1.052	0	1.511178E-11	0	1.141797E-05	0.002417816	0.00914391	1.511092E-11	0	0	0.002417816	1.141797E-05	0.00900716	
1.054	0	1.208936E-11	0	9.134378E-06	0.001934253	0.007556915	1.20888E-11	0	0	0.001934253	9.134378E-06	0.007447504	
1.056	0	9.671442E-12	0	7.307503E-06	0.001547402	0.006238962	9.671089E-12	0	0	0.001547402	7.307503E-06	0.006151425	
1.058	0	7.737125E-12	0	5.846002E-06	0.001237922	0.005145912	7.736898E-12	0	0	0.001237922	5.846002E-06	0.005075878	
1.06	0	6.189682E-12	0	4.676801E-06	0.0009903375	0.004240523	6.189537E-12	0	0	0.0009903375	4.676801E-06	0.004184492	
1.062	0	4.951733E-12	0	3.741441E-06	0.0007922699	0.003491453	4.951641E-12	0	0	0.0007922699	3.741441E-06	0.003446627	
1.064	0	3.961379E-12	0	2.993153E-06	0.0006338159	0.00287239	3.96132E-12	0	0	0.0006338159	2.993153E-06	0.002836528	
1.066	0	3.169099E-12	0	2.394522E-06	0.0005070528	0.002361294	3.169061E-12	0	0	0.0005070528	2.394522E-06	0.002332604	
1.068	0	2.535276E-12	0	1.915618E-06	0.0004056422	0.00193974	2.535252E-12	0	0	0.0004056422	1.915618E-06	0.001916788	
1.07	0	2.028219E-12	0	1.532494E-06	0.0003245138	0.001592357	2.028203E-12	0	0	0.0003245138	1.532494E-06	0.001573994	
1.072	0	1.622574E-12	0	1.225995E-06	0.000259611	0.001306337	1.622564E-12	0	0	0.000259611	1.225995E-06	0.001291647	
1.074	0	1.298058E-12	0	0	0.0002076888	0.001071031	1.298052E-12	0	0	0.0002076888	0	0.001059278	
1.076	0	1.038444E-12	0	0	0.000166151	0.0008775934	1.038444E-12	0	0	0.000166151	0	0.0008681917	
1.078	0	8.307552E-13	0	0	0.0001329208	0.0007186898	8.307552E-13	0	0	0.0001329208	0	0.0007111684	
1.08	0	6.646042E-13	0	0	0.0001063367	0.0005882439	6.646042E-13	0	0	0.0001063367	0	0.0005822268	
1.082	0	5.316833E-13	0	0	8.506933E-05	0.0004812288	5.316833E-13	0	0	8.506933E-05	0	0.0004764151	
1.084	0	4.253467E-13	0	0	6.805547E-05	0.00039349	4.253467E-13	0	0	6.805547E-05	0	0.000389639	
1.086	0	3.402773E-13	0	0	5.444437E-05	0.0003215975	3.402773E-13	0	0	5.444437E-05	0	0.0003185167	
1.088	0	2.722219E-13	0	0	4.35555E-05	0.0002627224	2.722219E-13	0	0	4.35555E-05	0	0.0002602578	
1.09	0	2.177775E-13	0	0	3.48444E-05	0.0002145335	2.177775E-13	0	0	3.48444E-05	0	0.0002125618	
1.092	0	1.74222E-13	0	0	2.787552E-05	0.0001751112	1.74222E-13	0	0	2.787552E-05	0	0.0001735339	
1.094	0	1.393776E-13	0	0	2.230041E-05	0.0001428765	1.393776E-13	0	0	2.230041E-05	0	0.0001416147	
1.096	0	1.115021E-13	0	0	1.784033E-05	0.0001165313	1.115021E-13	0	0	1.784033E-05	0	0.0001155218	
1.098	0	8.920165E-14	0	0	1.427226E-05	9.500905E-05	8.920165E-14	0	0	1.427226E-05	0	9.420144E-05	
1.1	0	7.136132E-14	0	0	1.141781E-05	7.743447E-05	7.136132E-14	0	0	1.141781E-05	0	7.678838E-05	
1.102	0	5.708905E-14	0	0	9.134248E-06	6.308936E-05	5.708905E-14	0	0	9.134248E-06	0	6.257249E-05	
1.104	0	4.567124E-14	0	0	7.307399E-06	5.138491E-05	4.567124E-14	0	0	7.307399E-06	0	5.097141E-05	
1.106	0	3.653699E-14	0	0	5.845919E-06	4.183867E-05	3.653699E-14	0	0	5.845919E-06	0	4.150787E-05	
1.108	0	2.92296E-14	0	0	4.676735E-06	3.405552E-05	2.92296E-14	0	0	4.676735E-06	0	3.379089E-05	
1.11	0	2.338368E-14	0	0	3.741388E-06	2.771209E-05	2.338368E-14	0	0	3.741388E-06	0	2.750038E-05	
1.112	0	1.870694E-14	0	0	2.993111E-06	2.254381E-05	1.870694E-14	0	0	2.993111E-06	0	2.237445E-05	
1.114	0	1.496555E-14	0	0	2.394488E-06	1.833436E-05	1.496555E-14	0	0	2.394488E-06	0	1.819887E-05	
1.116	0	1.197244E-14	0	0	1.915591E-06	1.490694E-05	1.197244E-14	0	0	1.915591E-06	0	1.479854E-05	
1.118	0	9.577954E-15	0	0	1.532472E-06	1.211711E-05	9.577954E-15	0	0	1.532472E-06	0	1.203039E-05	
1.12	0	7.662362E-15	0	0	1.225978E-06	9.846934E-06	7.662362E-15	0	0	1.225978E-06	0	9.777561E-06	
1.122	0	6.12989E-15	0	0	0	8.000144E-06	6.12989E-15	0	0	0	0	7.944646E-06	
1.124	0	0	0	0	0	6.400115E-06	0	0	0	0	0	6.355717E-06	
1.126	0	0	0	0	0	5.120092E-06	0	0	0	0	0	5.084574E-06	
1.128	0	0	0	0	0	4.096074E-06	0	0	0	0	0	4.067659E-06	
1.13	0	0	0	0	0	3.276859E-06	0	0	0	0	0	3.254127E-06	
1.132	0	0	0	0	0	2.621487E-06	0	0	0	0	0	2.603302E-06	
1.134	0	0	0	0	0	2.09719E-06	0	0	0	0	0	2.082641E-06	
1.136	0	0	0	0	0	1.677752E-06	0	0	0	0	0	1.666113E-06	
1.138	0	0	0	0	0	1.342201E-06	0	0	0	0	0	1.332891E-06	
1.14	0	0	0	0	0	1.073761E-06	0	0	0	0	0	1.066312E-06	
1.142	0	0	0	0	0	0	0	0	0	0	0	0	
1.144	0	0	0	0	0	0	0	0	0	0	0	0	
1.146	0	0	0	0	0	0	0	0	0	0	0	0	
1.148	0	0	0	0	0	0	0	0	0	0	0	0	
1.15	0	0	0	0	0	0	0	0	0	0	0	0	
1.152	0	0	0	0	0	0	0	0	0	0	0	0	
1.154	0	0	0	0	0	0	0	0	0	0	0	0	
1.156	0	0	0	0	0	0	0	0	0	0	0	0	
1.158	0	0	0	0	0	0	0	0	0	0	0	0	
1.16	0	0	0	0	0	0	0	0	0	0	0	0	
1.162	0	0	0	0	0	0	0	0	0	0	0	0	
1.164	0	0	0	0	0	0	0	0	0	0	0	0	
1.166	0	0	0	0	0	0	0	0	0	0	0	0	
1.168	0	0	0	0	0	0	0	0	0	0	0	0	
1.17	0	0	0	0	0	0	0	0	0	0	0	0	
1.172	0	0	0	0	0	0	0	0	0	0	0	0	
1.174	0	0	0	0	0	0	0	0	0	0	0	0	
1.176	0	0	0	0	0	0	0	0	0	0	0	0	
1.178	0	0	0	0	0	0	0	0	0	0	0	0	
1.18	0	0	0	0	0	0	0	0	0	0	0	0	
1.182	0	0	0	0	0	0	0	0	0	0	0	0	
1.184	0	0	0	0	0	0	0	0	0	0	0	0	
1.186	0	0	0	0	0	0	0	0	0	0	0	0	
1.188	0	0	0	0	0	0	0	0	0	0	0	0	
1.19	0	0	0	0	0	0	0	0	0	0	0	0	
1.192	0	0	0	0	0	0	0	0	0	0	0	0	
1.194	0	0	0	0	0	0	0	0	0	0	0	0	
1.196	0	0	0	0	0	0	0	0	0	0	0	0	
1.198	0	0	0	0	0	0	0	0	0	0	0	0	
1.2	0	0	0	0	0	0	0	0	0	0	0	0	
